"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-31 21:32:00","中国首架A321neo ACF构型飞机抵渝 将执重庆至京、深航线","31日14:55，中国民航首架采用“空客灵活客舱”(Airbus Cabin Flex，简称“ACF”)构型的空客A321neo飞机，顺利降落在重庆江北国际机场，正式入列重庆航空，将主要执飞重庆至北京、深圳等航线，助力春运。当地时间12月30日，该架注册号为B-30E3的A321neo飞机从德国汉堡起飞，在天津海关与重庆海关大力支持下，这架飞机一改以往由境外飞到出租方所在的天津入关、再飞往重庆的方式，而从国外直飞到江北机场口岸入境，成为重庆首架实施异地委托监管、一体化申报入关方式的保税租赁飞机。A321neoACF构型的飞机采用了全新舱门布局和机身增强措施，通过对机身进行优化，取消机翼前侧的客舱门，改用机翼上侧两个紧急出口替代，使得飞机可以拥有更加灵活的客舱布局，为旅客提供更宽的座椅、更宽的过道、更多储物空间以及更舒适的飞行体验。此外，这一机型集成了最新的发动机、空气动力学改进和客舱创新，搭配了CFM国际公司的LEAP-1A发动机和最新的鲨鳍小翼，可以显著降低飞机维护成本、飞机运营成本以及20%的单座燃油消耗，实现更加绿色环保飞行。该飞机仍采用经典的三舱布局，共设置了208个座位，其中公务舱8座、高端经济舱24座、经济舱176座，每个座位下均装配了高功率USB充电口，为旅客带来更加高端舒适的乘机体验。据重庆航空董事长、党委书记彭聚珍介绍，随着A321neo飞机抵渝，重庆航空机队规模增至28架。2020年上半年，重庆航空还计划引进2架A321neoACF构型飞机，机队规模将达到30架，正式步入3.0时代，进入中型航空公司行列。据介绍，该架飞机的引进，对于重庆航空进一步扩展航线网络布局具有十分重要的意义。在2020年夏秋航季，重庆航空往返北京的航班将全部转场至大兴机场运行，计划投入3架A321neoACF飞机运力，并联合母公司南方航空重点打造重庆往返北京的“渝兴快线”，打通重庆与京津冀地区互联互通的主动脉。“我们积极整合南航系运力以及推行跨行司中转、探索‘航空+陆路+水路’多式联运，助推重庆国际航空枢纽建设。”彭聚珍称，下阶段，重庆航空将利用重庆独特的区位优势，以打造“渝兴快线”“渝穗快线”等为契机，在国内市场打造一批品牌快线，同时面向“一带一路”沿线国家和地区开辟多条国际直达航线，逐步围绕重庆江北国际机场构建起联通东亚、东南亚以及南亚的经贸文化交流通道，服务重庆发展需要，助力重庆国际航空枢纽建设和内陆开放高地建设。","情感倾向是积极的。"
"2019-12-25 15:38:01","南方航空正式退出天合联盟工作迎新进展","去年11月宣布2019年不再续签天合联盟成员协议的南方航空(600029，SH)，在经过近一年的“过渡期”之后，退盟工作迎来新进展。航空联盟兴起于上世纪九十年代，海外航空公司先后成立了星空联盟、寰宇一家和天合联盟。中国国航在2007年率先加入星空联盟，随后南航、东航选择加入天合联盟。12月24日晚间，南方航空(下称：南航)发布公告称，公司将于2019年12月31日完成离开天合联盟各项过渡工作，自2020年1月1日起正式退出天合联盟。但退出并不意味着合作关系的中断。在去年11月宣布退盟后，南航加快了与其他联盟成员的合作。南航在公告中称，公司通过双边合作方式与天合联盟成员航空公司继续保持原有代码共享合作，与天合联盟成员厦门航空、法国航空、荷兰皇家航空、达美航空、大韩航空、中东航空、捷克航空、中华航空、越南航空、欧罗巴航空、阿根廷航空、意大利航空、俄罗斯航空、沙特航空继续保持常旅客合作。南航明珠俱乐部会员乘坐以上天合联盟合作伙伴航班将继续享有里程累积、兑换及精英会员服务权益。另外，除天合联盟合作伙伴，南方航空已加快扩大全球“朋友圈”，与美航、英航、芬兰航、阿联酋航、卡塔尔航、澳航、日航等开展双边代码共享合作，网络通达世界各地，旅客可通过南航及其合作伙伴往返全球各主要城市。公司与美航已于2019年3月20日起开展常旅客全面合作，与英航于2019年12月17日签署联营合作协议，常旅客合作也将于2020年6月上线。同时，自2020年1月1日(含)起，南航正式启用“南航优享CZPriority”服务品牌，取代“天合优享SkyPriority”，确保南航金、银卡会员以及以上天合联盟合作伙伴Elite/ElitePlus会员搭乘南航航班时享受的权益不变，包括优先值机、优先行李、优先登机、享用贵宾休息室等。值得注意的是，这14家“天合联盟伙伴”中并不包括中国东方航空股份有限公司(下称“东航”)，这意味着东航将成为天合联盟内为数不多无法继续与南航在常旅客业务上继续合作的航空公司之一，此外，包括墨西哥航空、罗马尼亚航空、肯尼亚航空以及印度尼西亚鹰航在内的天合联盟成员也无法继续与南航在常旅客业务上继续合作。","情感倾向是积极的。"
"2019-12-24 20:56:22","退盟不断交 南航绕过东航重组“天合伙伴”","经过近一年的“过渡期”之后，中国南方航空股份有限公司(下称“南航”)终于走到了与天合联盟说再见的时刻。不知道是否刻意选择，在西方最重要的传统节日圣诞节前的12月24日平安夜，南航发布公告宣布了与天合联盟“分手”的消息。南航在公告中表示，将从2019年12月31日完成离开天合联盟的各项过渡工作，自2020年1月1日起正式退出天合联盟。但退出并不意味着合作关系的中断，南航在公告中强调，公司通过双边合作方式与天合联盟成员航空公司继续保持原有代码共享合作，与天合联盟成员厦门航空、法国航空、荷兰皇家航空、达美航空、大韩航空、中东航空、捷克航空、中华航空、越南航空、欧罗巴航空、阿根廷航空、意大利航空、俄罗斯航空及沙特航空(合称“天合联盟伙伴”)继续保持常旅客合作。值得注意的是，这14家“天合联盟伙伴”中并不包括中国东方航空股份有限公司(下称“东航”)，也就意味着东航将成为天合联盟内为数不多无法继续与南航在常旅客业务上继续合作的航空公司之一，其他几家未入南航“法眼”的天合联盟成员还包括墨西哥航空、罗马尼亚航空、肯尼亚航空以及印度尼西亚鹰航。南航2007年11月正式加入天合联盟，是中国首个加入国际航空联盟的航空公司。但在2009年11月，南航宣布将不再与联盟续签合作协议，并设定从2019年1月1日起的一年过渡期，以确保对旅客和合作伙伴的顺利过渡。虽然目前并没有迹象表明南航将如外界猜测那样“跳槽”至其他航空联盟，但在宣布退盟前南航就已经与寰宇一家联盟成员美国航空公司达成了深度战略合作，并在随后加快了与诸多外资航企广泛达成合作的脚步，其中包括大多为寰宇一家成员，也包括奉行“不结盟”政策的阿联酋航空。在12月24日发布的公告中，南航表示“公司一如既往秉持顾客至上的理念，与合作伙伴携手为旅客创造价值。除天合联盟合作伙伴外，公司已加快扩大全球”朋友圈“，与美航、英航、芬兰航空、阿联酋航空、卡达航空、澳航、日航等开展双边代码共享合作，网络通达世界各地，旅客可通过公司及其合作伙伴往返全球各主要城市。”南航同时还宣布将启用“南航优享CZ Priority”服务品牌，取代“天合优享SkyPriority”，确保公司的金、银卡会员以及天合联盟伙伴Elite/ElitePlus会员搭乘公司的航班时享受的权益不变，包括优先值机、优先行李、优先登机、享用贵宾休息室等。更多与各航空公司合作情况可查询南航明珠俱乐部官网。","情感倾向是积极。"
"2019-12-24 20:05:07","南方航空：明年起正式退出天合联盟 与成员继续保持代码共享","南方航空公告退出天合联盟进展。12月24日，中国南方航空股份有限公司(南方航空，600029.SH，1055.HK) 公告称，南航将于2019年12月31日完成离开天合联盟各项过渡工作，自2020年1月1日起正式退出天合联盟。公告称，南航通过双边合作方式与天合联盟成员航空公司继续保持原有代码共享合作，与天合联盟成员厦门航空、法国航空、荷兰皇家航空、达美航空、大韩航空、中东航空、捷克航空、中华航空、越南航空、欧罗巴航空、阿根廷航空、意大利航空、俄罗斯航空、沙特航空继续保持常旅客合作。南航明珠俱乐部会员乘坐以上天合联盟合作伙伴航班将继续享有里程累积、兑换及精英会员服务权益。同时，自2020年1月1日(含)起，南航正式启用“南航优享CZ Priority”服务品牌，取代“天合优享SkyPriority”，确保南航金、银卡会员以及以上天合联盟合作伙伴Elite/ Elite Plus会员搭乘南航航班时享受的权益不变，包括优先值机、优先行李、优先登机、享用贵宾休息室等。此前，基于自身发展战略的需要和全球航空运输业合作模式的新趋势，2018年11月15日，南航决定自2019年1月1日起不再续签天合联盟成员协议，并在2019年内完成各项过渡工作。除天合联盟合作伙伴，南航已加快扩大全球“朋友圈”，与美航、英航、芬兰航、阿联酋航、卡塔尔航、澳航、日航等开展双边代码共享合作，旅客可通过南航及其合作伙伴往返全球各主要城市。南航与美航已于2019年3月20日起开展常旅客全面合作，与英航于2019年12月17日签署联营合作协议，常旅客合作也将于2020年6月上线。公告显示，上述商业决策预计不会对公司生产经营造成重大影响，敬请广大投资者注意投资风险。","情感倾向是中性。"
"2019-12-24 18:51:29","南航明年正式退出天合联盟 退群后会员仍可累积联盟航司里程","12月24日，南方航空官方公告称，将于2019年12月31日完成离开天合联盟各项过渡工作，自2020年1月1日起正式退出天合联盟。南航同时表示，自2020年1月1日起，南航正式启用“南航优享CZ Priority”服务品牌，取代“天合优享Sky Priority”，确保南航金、银卡会员以及以上天合联盟合作伙伴Elite/ Elite Plus会员搭乘南航航班时享受的权益不变，包括优先值机、优先行李、优先登机、享用贵宾休息室等。南航官方公告南都记者去年曾报道，2018年11月19日，南航宣布于2019年1月1日起不再续签天合联盟协议，2019年内完成各项过渡工作，并将会与天合联盟一起保证所有客户与合作伙伴能够得到妥善过渡。南航方面表示，公司将与美国AA(美国航空)等全球各地先进航空公司探索建立新型合作伙伴关系。天合联盟则表示尊重南航的决定，“这反映出正在发生变化的航空运输业现状，以及正在演变中的世界航空联盟发展的态势。”公开信息显示，天合联盟最早由法国航空、达美航空，墨西哥国际航空以及大韩航空于2000年联合组成，在大中华地区，就有南航，东航，华航，厦航，上航等航空公司成员。在南航宣布退盟之后，网上不少声音均表示担忧南航会员积分的价值，建议持有南航会员积分的旅客尽早兑换天合联盟其它公司航班。依据南航曾发布的过渡期内旅客权益安排公告，过渡期期间，凡购买南航客票，并且旅行日期在2019年12月31日前的旅客，均可享受目前天合联盟同样的服务；南航已销售的天合联盟产品、及天合联盟成员公司销售的南航产品，旅客仍享受同样的中转、休息室、常旅客里程服务；过渡期期间，南航不再销售天合联盟套票产品。而依据此次的最新公告，南航方面称，通过双边合作方式与天合联盟成员航空公司继续保持原有代码共享合作，与天合联盟成员厦门航空、法国航空、荷兰皇家航空、达美航空、大韩航空、中东航空、捷克航空、中华航空、越南航空、欧罗巴航空、阿根廷航空、意大利航空、俄罗斯航空、沙特航空继续保持常旅客合作。南航明珠俱乐部会员乘坐以上天合联盟合作伙伴航班将继续享有里程累积、兑换及精英会员服务权益。官方资料显示，除天合联盟合作伙伴，南航已加快扩大全球“朋友圈”——与美航、英航、芬兰航、阿联酋航、卡塔尔航、澳航、日航等开展双边代码共享合作，网络通达世界各地，旅客可通过南航及其合作伙伴往返全球各主要城市。南航与美航已于2019年3月20日起开展常旅客全面合作，与英航于2019年12月17日签署联营合作协议，常旅客合作也将于2020年6月上线。","该文本情感是中性的。"
"2019-12-24 17:52:16","南方航空将正式退出天合联盟 与部分天合联盟成员继续保持常旅客合作","南方航空(600029)12月24日盘后公告显示，公司将于2019年12月31日完成离开天合联盟各项过渡工作，自2020年1月1日起正式退出天合联盟。南方航空表示，公司通过双边合作方式与天合联盟成员航空公司继续保持原有代码共享合作，与天合联盟成员厦门航空、法国航空、荷兰皇家航空、达美航空、大韩航空、中东航空、捷克航空、中华航空、越南航空、欧罗巴航空、阿根廷航空、意大利航空、俄罗斯航空、沙特航空继续保持常旅客合作。南航明珠俱乐部会员乘坐以上天合联盟合作伙伴航班将继续享有里程累积、兑换及精英会员服务权益。同时，自2020年1月1日(含)起，南航正式启用“南航优享CZ Priority”服务品牌，取代“天合优享SkyPriority”，确保南航金、银卡会员以及以上天合联盟合作伙伴Elite/ Elite Plus会员搭乘南航航班时享受的权益不变，包括优先值机、优先行李、优先登机、享用贵宾休息室等。南方航空在公告中介绍，除天合联盟合作伙伴，南方航空已加快扩大全球“朋友圈”，与美航、英航、芬兰航、阿联酋航、卡塔尔航、澳航、日航等开展双边代码共享合作，网络通达世界各地，旅客可通过南航及其合作伙伴往返全球各主要城市。公司与美航已于2019年3月20日起开展常旅客全面合作，与英航于2019年12月17日签署联营合作协议，常旅客合作也将于2020年6月上线。","该文本情感是中性的。"
"2019-11-14 18:50:22","南方航空：10月份旅客周转量同比上升7.82%","南方航空(600029)11月14日晚公告，10月，公司及所属子公司客运运力投入同比上升7.11%，其中国内和国际分别同比上升8.71%和4.48%，地区同比下降15.96%；旅客周转量同比上升7.82%，其中国内和国际分别同比上升9.11%和6%，地区同比下降23.72%；客座率为83.15%，同比上升0.55个百分点。","情感倾向是中性。"
"2019-10-31 16:33:58","南航拟向控股股东定增募资不超168亿元 用于购买飞机","10月31日，中国南方航空股份有限公司(简称“南方航空”)发布公告称，南方航空拟向控股股东南航集团非公开发行A股股票、向南航集团全资子公司南龙控股非公开发行H股股票。根据公告，非公开发行A股股票数量不超过24.53亿股，募资总额不超过168亿元；非公开发行H股股票数量不超过6.13亿股，募资总额不超过35亿港元。南方航空称，本次非公开发行A股股票募集资金主要用于购买31架飞机和偿还公司借款，该31架飞机预计于2020年交付；非公开发行H股股票募集资金将全部用于补充公司一般运营资金。同日，南方航空还发布了2019年第三季度报告。报告显示，1月-9月，南方航空实现营业收入1166.65亿元，同比增长7.14%；净利润40.78亿元，同比下降2.32%；扣非净利润36.01亿元，同比下降1.56%。截至2019年9月底，南方航空合计运营852架飞机，其中自行保有283架、融资租赁248架、经营租赁321架。","情感倾向是中性。"
"2019-10-30 20:17:46","拟向南航集团定增募资不超168亿元 南方航空将引进31架飞机及偿还借款","南方航空(600029)10月30日晚公告，拟非公开发行A股股票的数量不超过24.53亿股(含24.53亿股)，且募集资金总额不超过人民币168亿元，(含人民币168亿元)，募集资金将用于引进31架飞机项目及偿还公司借款。另外，南方航空拟非公开发行H股股票数量不超过6.13亿股(含6.13亿股)，且募集资金总额不超过港币35亿元(含港币35亿元)。本次非公开发行H股股票所募集资金在扣除发行费用后，将全部用于补充公司一般运营资金。南方航空本次非公开发行A股股票的发行对象为公司控股股东南航集团，非公开发行H股股票的发行对象为南龙控股。本次非公开发行的发行对象均以现金方式一次性认购。南航集团和南龙控股已与公司签订了附条件生效的股份认购协议。南方航空本次非公开发行A股及H股构成关联交易，南航集团及关联股东、关联董事回避表决相关事项。截至公告发布之日，南方航空控股股东为南航集团，实际控制人为国务院国资委。本次非公开发行完成后，公司控股股东与实际控制人不变。因此，本次非公开发行不会导致公司的控制权发生变化。据悉，南方航空是中国运输飞机最多、航线网络最发达、年客运量最大的航空公司。截至2018年底，公司运营包括波音787、777、747、737系列，空客380、330、320系列等型号客货运输飞机840架。2018年，公司旅客运输量近1.40亿人次，连续40年居中国各航空公司之首，机队规模和旅客运输量均居亚洲第一、世界第三。近年来，全球航空运输需求稳定，全球航空业盈利普遍向好。根据国际航空运输协会(IATA)发布的数据显示，2018年全球航空客运需求同比增长6.5%，全球航空运力同比增长6.1%，全年平均客座率水平升至新高81.9%。根据民航局、国家发改委、交通运输部发布的《民航十三五规划》，到2020年，中国运输总周转量、旅客总周转量的发展目标分别为1,420亿吨公里和7.2亿人次，年均增长10.8%和10.4%。据介绍，为把握全球和中国民用航空市场快速发展的机遇，南方航空计划积极扩大机队规模，预计“十三五”期末机队规模为972架，增速与“十二五”期间我国民航机队年均增速和《民航十三五规划》中的运量增速目标基本匹配。通过本次非公开发行A股股票，南方航空将使用募集资金引进31架飞机，并在增加机队规模、提升公司运力的同时，持续优化航线网络和机队结构，与公司机队发展计划和购机计划相匹配，符合公司打造精简高效的现代化机队的发展方向，从而进一步增加公司的核心竞争力。截至2016年12月31日、2017年12月31日、2018年12月31日及2019年9月30日，南方航空合并报表口径的资产负债率分别为72.71%、71.53%、68.30%及73.89%。目前南方航空财务杠杆较高，一定程度上降低了其财务安全性和抗风险能力。","情感倾向是积极。"
"2019-10-30 19:13:14","南方航空：拟向控股股东定增募资不超168亿元 引进31架飞机","南方航空(600029)30日晚公告，公司拟向控股股东南航集团非公开发行A股股票不超过24.53亿股，募资不超168亿元，用于引进31架飞机项目和偿还公司借款。同时拟向南龙控股发行H股不超过6.13亿股，募资不超35亿港元，用于补充公司一般运营资金。南方航空同时披露三季报，前三季度营收1166.65亿元，同比增长7.14%；净利润40.78亿元，同比下滑2.32%。","情感倾向是积极的。"
