"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-24 19:34:17","鸿茅药业获评履行社会责任明星企业 组委会联系人这样解释","在2018年负面频出的鸿茅药酒，竟然拿到了“2018年度履行社会责任明星企业”的奖项。12月23日，有媒体报道称，鸿茅药业在近日由中国中药协会主办举行的2019中国中药创新发展论坛上，获得“2018年度履行社会责任明星企业”称号。与此同时，鸿茅药业副总裁海还获评“2018年度履行社会责任年度人物奖”。这一奖项的颁出，让鸿茅药酒重回舆论焦点。2018年，广东医生谭秦东因在网络上撰文《中国神酒“鸿毛药酒”，来自天堂的毒药》，被内蒙古凉城县警方跨省抓捕，并以涉嫌损害商品声誉罪刑拘，引发社会广泛关注。跨省抓捕，违法广告等关键词，让鸿茅药酒成为焦点。虽然此后谭秦东走出看守所后，曾向鸿茅药酒致歉，但外界对于鸿茅药酒的疑虑尚未消退。在此背景下，中国中药协会给鸿茅药酒颁出“2018年度履行社会责任明星企业”的称号，迅速引发关注。12月24日，澎湃新闻记者致电2019中国中药创新发展论坛大会组委会联系人。不过，这名联系人在电话中声称，他不是中国中药协会的工作人员，是昨天刚换的电话。不过，他自称是中医药行业人士，对于鸿茅药业获“2018年度履行社会责任明星企业”称号的观点是，“企业履行社会责任的评判，是看企业对环境的保护、对当地的药农产生多少经济效益、带动多大的扶贫需求、产生多少就业。这和做什么药，甚至抓医生没什么关系。”关于鸿茅药业的“贡献”，据前述媒体12月23日的报道，鸿茅药业在领奖现场表示，去年以来，鸿茅药业发起实施了健康扶贫筑爱行动、教育扶贫圆梦行动、环卫工人关爱行动、药酒文化节、家庭关爱“微孝行动”等一系列公益项目，在全国各地都取得了良好的社会效益。目前，外界并不清楚“2018年度履行社会责任明星企业”的准入门槛。中国中药协会2019年11月12日曾发布过一份关于召开中国中药创新发展论坛暨《中国中药企业社会责任报告》发布会的通知称，为引领行业发展，充分发挥协会作用，中国中药协会定于2019年12月-20日-21日在北京召开以“革故鼎新熠耀未来”为主题的“中国中药创新发展论坛暨《中国中药企业社会责任报告》发布会”。鸿茅药业正是在这个论坛上获的奖。其实获奖的不只是鸿茅药酒。网络流传的另一篇未署名文章提及，同样是在这个发布会上，“鉴于在践行公益事业以及履行社会责任方面做出的突出贡献，步长制药荣获中国中药行业社会责任明星企业称号，赵超总裁荣膺‘2018中国中药行业社会责任年度人物’。”2019年，步长制药董事长赵涛被曝出花650万美元送女进斯坦福，引发关注。外界开始关注，步长制药的核心独家品种丹红注射剂，多次被媒体曝出存在不良反应的情况，并且多次出现在安徽、内蒙古、河南、青海、苏州、哈尔滨、洛阳等多个省市卫计委或三甲医院监控名单上，被重点监控或限制使用。官网资料显示，这次发布会的主办方中国中药协会，是国家中医药管理局主管的，在国内代表中药行业的权威社团法人组织，于2000年12月18日经民政部(民社登[2000]2号)批准成立。协会的主要任务包括反映行业诉求，维护会员的合法权益；举办交易会、展览会，帮助企业开拓市场；组织开展企业及产品评价、优秀企业及企业家表彰活动等。","情感倾向是中性。"
"2019-12-05 01:51:37","年内丑闻不断的步长制药开始大规模举债推进转型战略","贿赂、删稿子、巨额解禁……山东步长制药股份有限公司(以下简称“步长制药”)今年事儿多！这两日该公司的发债公告又引发了投资者关注。12月4日，步长制药公告了对上海合璞医疗的增资进展。12月3日，发布多个公告介绍其15亿元债券发行方案。公告称，拟用于偿还公司债务、补充公司流动资金及法律法规允许的其他用途；将非公开发行规模不超过6.5亿元公司债券，为的是拓宽融资渠道、合理控制公司融资成本考量。此外，步长制药还拟在中国银行间市场公开发行金额不超过3.5亿元中期票据。突然融资这么多，步长制药究竟有多缺钱？数据显示，2016年到2019年前三季度，步长制药资产总额分别为186.75亿元、191.97亿元、200.25亿元，201.38亿元，负债合计分别为59.6亿元、59.78亿元、61.66亿元、69.67亿元，对应的资产负债率分别为31.91%、31.14%、30.79%、34.6%。对于企业欲如何在资产负债率环境下稳健经营的问题，截至发稿时，《国际金融报》记者尚未收到回复。大肆并购步长制药为何债台高筑？公开资料显示，步长制药主要从事中成药的研发、生产和销售，拥有脑心通胶囊、稳心颗粒和丹红注射液三个知名品种，治疗范围涵盖中风、心律失常、供血不足和缺血梗塞等常见心脑血管疾病。但是，随着近年市场变化，步长制药的日子难过了起来。拳头产品之一丹红注射液被重点监控。在2019年国家版新医保目录中，该产品被列为医保乙类名单，被严格限制用于二级及以上医疗机构病有明确的缺血性心脑血管疾病急性发作证据的重症患者。天风证券生物医药组此前在研究报告中表示，进入重点监控目录的药品，未来可能在医院使用空间受到进一步的限制，销量大概率将呈断崖式下跌。同时，步长制药丑闻不断，此前由于步长制药董事长赵涛一家陷入斯坦福招生舞弊案，之后，步长制药又被曝出在上市前，向九富北京分公司支付了432.08万元进行非法删帖，使得投资者对步长制药质疑不断。而企业的股价也不尽如人意，从年内4月峰值33.13元/股，跌至12月4日收盘的19.84元/股。记者注意到，11月份，步长制药还面临5.98亿股巨额解禁，本次高达百亿元的市值解禁后，步长制药实现了100%的股份流通。","情感倾向是消极。"
"2019-12-02 18:06:23","步长制药：拟公开发行15亿元公司债券","步长制药(603858)12月2日晚披露公告，拟公开发行公司债券，债券票面总额不超过15亿元；拟非公开发行公司债券，规模不超过6.5亿元；另拟在中国银行间市场公开发行金额不超过3.5亿元的中期票据。","以上文本情感是中性的。"
"2019-11-20 04:48:31","步长制药：阵痛下的传统制药转型升级进行时","政策强烈影响之下，伴随着转型阵痛，传统制药企业也纷纷布局转型升级之路。但转型解药难得，多方布局之后的传统制药行业又能否逆势成长？11月19日，在“2019大健康产业峰会”期间，步长制药董秘、副总裁蒲晓平对21世纪经济报道记者表示，变局之下，步长制药作为传统制药产业龙头企业，未来将会持续从销售型向科研型转变、将中药向全产业链转化，同时积极布局生物制药免疫、基因工程等重点新兴领域，不排除在未来适当时机通过并购等方式完成各细分领域的布局。阵痛升级即将过去的2019年对于传统制药产业来说并不平静。药品带量采购扩面、医保目录调整与谈判、仿制药一致性评价、辅助用药监控、限制用药和控费趋严、医保支付改革、药占比控制等统一医保信息系统、《药品管理法》大修、《健康中国行动——癌症防治实施方案(2019—2022年)》等重磅政策陆续出台，从不同角度重塑着行业格局，体现出政府降价、控费的坚定决心。另一方面也客观上促进着传统制药产业的转型升级。蒲晓平对21世纪经济报道记者说道：“天然药物中的中药、植物药、动物药、矿物药等，具有无专利断崖式下跌风险，人类临床几千年，对慢性病、长期病优势明显，多靶点(进化论、仿生学、系统工程论为其理论基础)等优点；而化药的特点是具备单靶点、疗效快，创新药品种投入高、成功率低，有专利断崖下跌风险；仿制药则是在原研药专利到期后，价格会降80%-90%，”原料药+剂型“是仿制药的核心竞争力。未来步长制药的布局方向将会利用资本市场的优势与上市公司平台实现从本土化企业向全球化企业转型。坚持天然药、植物药、专利中药的主营方向，加强全产品线的涉猎。”公开资料显示，2018年，步长制药仍以天然药、植物药、专利中药为主营方向，主营业务收入约占总营业收入的 99.96%。而结合中国人口老龄化特点，其在长期病、慢性病、老年病领域中也均有布局。据介绍，目前步长制药在心脑血管、妇科、糖尿病等领域已初步完成布局， 同时，在儿科、肿瘤、抑郁症、前列腺等领域也加强了投资力度。慢性病领域产品含脑心通胶囊、稳心颗粒、丹红注射液、谷红注射液、复方脑肽节苷脂注射液、复方曲肽注射液、银杏蜜环口服液、木丹颗粒、红核妇洁洗液、前列舒通胶囊等。如何走向全球？谈及传统中医药行业的未来发展趋势，蒲晓平对记者说道，政策面上的一致性评价和带量采购有助于医保控费，缓解采购压力，但对于中医药来说未来最大的挑战则在如何真正走向全球化。这就要求中医药从三个细分方面持续实现突破，其一是中药的继续现代化，如中药片剂化、胶囊化、针剂化的持续发展，提升中药应用场景的便利性，其二是通过向日本和韩国学习汉方药商业的国际化趋势，通过提出单体，拓宽市场认可性，最后也是中药现代化金字塔顶端的要求，实现分子式的解释，如同青蒿素一样用西方认可的数学模式、单体和分子式，和临床有效说服他们。据蒲晓平介绍，在注重全球化的同时，布局生物制药、医药电商等未来战略也成为其重点突破领域。在医药互联网、肿瘤检测、体外诊断等行业也做了布局。步长投资了广州七乐康药业连锁有限公司、北京快方科技有限公司、北京普恩光德生物科技开发有限公司、新博医疗技术有限公司、苏州盛涛医疗投资合伙企业(有限合伙)、朝阳银行股份有限公司、湖北步长九州通医药有限公司、陕西步长生命科技有限公司、SHEN ZHOU TECHNOLOGY LLC、 吉林步长医药销售有限公司等公司。据悉，步长制药目前推进的项目包括山东丹红制药有限公司丹红生产基地改扩建项目，陕西步长制药有限公司心脑血管用药生产基地新建、扩建项目，通化谷红制药有限公司 GMP 新建项目，复方脑肽节苷脂注射液、复方曲肽注射液项目，其中吉林步长二期项目建设，投资约 6.3 亿元。","该文本情感是中性的。"
"2019-11-14 17:16:41","山东步长制药股份有限公司关于子公司再次通过高新技术企业认定的公告","本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。一、基本情况近日，山东步长制药股份有限公司(以下简称“公司”)全资子公司通化谷红制药有限公司(以下简称“通化谷红”)收到了吉林省科学技术厅、吉林省财政厅、国家税务总局吉林省税务局联合颁发的《高新技术企业证书》，通化谷红通过高新技术企业的重新认定，相关情况如下：企业名称：通化谷红制药有限公司证书编号：GR201922000111发证时间：2019年9月2日有效期：三年二、对公司经营的影响通化谷红本次高新技术企业的认定系在原证书有效期满后的重新认定，根据《中华人民共和国企业所得税法》、《中华人民共和国企业所得税法实施条例》等相关规定，通化谷红再次通过高新技术企业认定后，将连续三年继续享受国家关于高新技术企业所得税优惠政策，即2019年至2021年按15%的税率缴纳企业所得税。鉴于通化谷红2019年已根据相关规定暂按15%的税率进行纳税申报及预缴，因此以上税收优惠政策不影响通化谷红2019年度的相关财务数据。通化谷红连续通过高新技术企业认定，标志着通化谷红具备较强的创新研发能力，体现了通化谷红可持续发展的综合实力，对通化谷红推进未来发展战略产生积极作用。特此公告。山东步长制药股份有限公司董事会2019年11月14日","该文本情感是积极的。"
"2019-11-12 22:52:11","步长制药拟注销泸州子公司 新增投资上海合璞1.4亿","11月12日晚间，上市公司步长制药公告表示，公司董事会决议，拟注销控股子公司泸州新迈康医疗科技有限公司(以下简称“泸州新迈康”)，并授权公司管理层办理注销的全部手续。此外，步长制药公告拟对外投资上海合璞医疗进展，增资完成后，占上海合璞医疗注册资本的71.3%。资料显示，目前步长制药持有泸州新迈康51%的股权，该公司经营范围包括一、二、三类医疗器械的研发、生产、销售。泸州新迈康2018年度营业收入0万元，净利润0.05万元；2019年1-9月，营业收入0万元，净利润0.03万元。截至2019年9月底，泸州新迈康总资产51.09万元，净资产51.09万元。步长制药表示，此次拟注销泸州新迈康是为进一步优化资源配置，降低管理成本，泸州新迈康的注销不会对公司合并财务报表产生实质性影响，不会对公司整体业务发展和盈利水平产生不利影响。在注销低利润的子公司同时，步长制药也决定对外投资。公司11月12日宣布，计划投资上海合璞医疗，该公司注册资本从100万元增加至2亿元。步长制药及相关人员拟参与此次增资，其中步长制药出资1.42亿元，增资完成后，占上海合璞医疗注册资本的比例为71.3%，将成为上海合璞医疗第一大股东。步长制药称，投资上海合璞医疗有利于推进公司大健康战略。在此前的9月13日，步长制药宣布，为实现公司“大健康战略”的发展规划，控股子公司浙江步长拟设立两家子公司。数据显示，步长制药2019年前三季度营业收入为102.42亿元，归属于上市公司股东的净利润为13.49亿元。","情感倾向是中性。"
"2019-11-12 16:22:41","步长制药：控股子公司获得药品GMP证书","步长制药(603858)11月12日晚公告，公司近日获悉控股子公司邛崃天银获得四川省药品监督管理局颁发的《药品GMP证书》，认证范围：片剂、颗粒剂、硬胶囊剂、糖浆剂、合剂(含口服液)(含中药前处理提取)、口服溶液剂(含提取)。","所属情感是积极。"
"2019-11-01 17:54:18","步长制药：获得药品补充申请批件","步长制药(603858)11月1日晚间公告，公司近日收到国家药监局核准签发的药品补充申请批件，药品名称为龙珠平亢丸，是中药制剂，用于阴虚火旺型甲状腺机能亢进症所致之恶热、食欲亢进、心悸、心烦、多汗、疲乏、手颤等症状。公司将尽快推动该产品上市，该产品上市将对公司业绩产生积极影响。","情感倾向是积极。"
"2019-10-25 16:25:55","步长制药：前三季度净利13.49亿元 同比增11%","步长制药(603858)10月25日晚间披露三季报，公司2019年前三季度实现营业收入102.42亿元，同比增长10.29%；净利润13.49亿元，同比增长10.97%。基本每股收益1.21元。","以上文本情感是积极的。"
"2019-10-18 09:52:44","山东步长制药股份有限公司公告","证券代码：603858 证券简称：步长制药公告编号：2019-107山东步长制药股份有限公司关于控股子公司及全资子公司投资设立的子公司完成工商登记的公告本公司董事会及全体董事保证公告内容不存在虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。山东步长制药股份有限公司(以下简称“公司”)于2019年9月12日召开第三届董事会第二十次(临时)会议，审议通过《关于控股子公司及全资子公司拟投资设立子公司的议案》，具体内容详见公司于2019年9月16日披露于上海证券交易所网站(www.sse.com.cn)的《关于控股子公司及全资子公司拟投资设立子公司的公告》(公告编号2019-094)，及2019年9月18日披露于上海证券交易所网站(www.sse.com.cn)的《关于对外投资的补充公告》(公告编号2019-099)。近日，天津步长健康产业融资租赁有限公司取得了天津市滨海新区市场监督管理局核发的营业执照。相关登记信息如下：名称：天津步长健康产业融资租赁有限公司注册资本：叁仟万美元类型：有限责任公司(台港澳与境内合资)法定代表人：薛人珲成立日期：2019年10月17日营业期限： 2019年10月17日至2049年10月16日住所：天津市滨海新区临港经济区海港创业园1号楼3,4 门31116经营范围：融资租赁业务(仅限医疗器械类)；租赁业务(仅限医疗器械类) (依法须经批准的项目，经相关部门批准后方可开展经营活动)特此公告。","该文本情感是积极的。"
