"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-30 17:48:59","长城汽车：与宝马合资的光束汽车取得营业执照","长城汽车12月30日晚间，公司与宝马合资的光束汽车有限公司取得营业执照。","情感倾向是积极。"
"2019-12-26 21:17:23","长城汽车成立泰州分公司 拟建年产10万辆纯电动轿车","记者12月26日从江苏省生态环境厅官网获悉，长城汽车股份有限公司投资成立长城汽车股份有限公司泰州分公司，拟建设年产10万辆纯电动轿车项目。据悉，项目建成后，该工厂将投产两款全新纯电动车，分别定位A级和B级产品。预计两款车型会划归到欧拉品牌中，定位要高于现有的欧拉iQ、R1。","情感倾向是积极的。"
"2019-12-15 20:35:30","长城与宝马合资公司获批 光束将造MINI纯电动汽车","今日，长城汽车(601633.SH)发布公告称，该公司与宝马(荷兰)控股公司合资(光束汽车生产基地项目)取得《中华人民共和国外商投资企业批准证书》，后续将根据批准证书等资料办理合资公司工商登记手续并履行信息披露义务。根据我国相关法律规定，外商投资企业设立时，需经过商务部门审批，批准后商务部门发给批准证书。其中，投资总额在国务院规定的投资审批权限以内的，由国务院授权省、自治区、直辖市和计划单列市、经济特区人民政府审查批准后，发给批准证书。长城方面今日接受第一财经采访时表示，新的合资公司将按计划推进，双方的合作不仅在生产层面，还包括在中国新能源汽车市场上进行纯电动汽车的联合研发，预计未来的MINI纯电动汽车以及长城汽车旗下新产品均将在此投入生产。去年7月份，宝马和长城正式签署了在中国生产MINI品牌电动汽车的协议，成立合资公司光束汽车，双方各持股50%，注册资金17亿人民币，投资总额达51亿元人民币。这是宝马在全球范围内首个纯电动车合资项目，规划产能为每年16万辆。就在今年11月份，光束汽车生产基地项目已获江苏省发展和改革委员会批复，项目总投资约51亿元，建设地点为江苏省苏州市张家港市，拟开工时间为2020年，拟建成时间为2022年。11月29日，光束汽车项目在江苏省张家港市正式启动，建设时间为两年。光束汽车项目的产品将面向全球市场销售，共同研发和生产是本项目的重点。按照规划，光束汽车的产品将按品牌分别进入宝马集团和长城汽车各自的销售和服务网络；双方将继续与现有销售和服务网络合作伙伴保持合作关系。“新合资公司不会带有宝马或者长城的色彩，会更加独立。”长城汽车高级副总裁、光束汽车董事长赵国庆在项目启动仪式上告诉记者，双方已经做出了相关的产品排期和规划，未来将在合适的时间公布。光束汽车项目采用管理委员会的形式进行管理，重大事项均由管理委员会进行决策，委员会所有成员具有平等的建议权与决策权，董事长由长城汽车任命，副董事长由宝马集团指派，管理团队则是由双方共同决定。值得注意的是，光束汽车负责研发事务的首席技术官来自宝马集团，而负责生产技术和生产流程的首席运营官由长城方面进行任命，这样的管理模式发挥双方在各自领域的优势。“长城汽车将与BMW集团共同致力于推广新能源汽车。凭借双方的综合实力，我们的新合资企业将加快电动车的普及。”长城汽车董事长魏建军此前表示，长城汽车正在推进全球化战略，长城与宝马合资对长城汽车的全球化战略是强有力的支撑。从此前长城汽车公布的新能源领域路线图来看，长城汽车第一步将推出欧拉品牌与其旗下汽车产品；第二步将推出光束汽车品牌产品，力争做中国乃至全球汽车市场的主流汽车品牌。2025年以前，长城汽车将基于五个车型平台推出包括纯电动车、插电混合动力车和燃料电池车共计12款产品，涉及光束汽车品牌以及欧拉品牌的产品。也就是说，光束汽车项目的发展有助于长城汽车加速开拓新能源汽车市场，实现产品和技术的升级。","情感倾向是积极的。"
"2019-12-15 15:58:55","长城汽车：与宝马（荷兰）控股公司合资获外商投资企业批准证书","长城汽车(601633)12月15日晚间公告，12月14日，公司与宝马(荷兰)控股公司合资(光束汽车生产基地项目)取得《中华人民共和国外商投资企业批准证书》。【相关报道】光束奠基“南下”成局 长城汽车要解“轿车之痛”日前，长城汽车与宝马集团的合资项目——光束汽车奠基，成为近1个月内长城汽车继泰州和平湖基地后，进入实质阶段的第三个基地，加上早已动工开建的重庆和日照基地，长城汽车的“南下”布局初步完成。连续3年产销量破百万辆后，“南下”的长城汽车正在发起一场内在巨变，展示出长城汽车重回轿车赛道的野心。耀眼的“光束”作为与宝马集团的合资项目，光束汽车从诞生之初就肩负着长城汽车新能源和全球化的使命。2018年7月10日，长城汽车与宝马集团签署了关于在中国生产MINI品牌电动汽车的协议，双方拟共同出资成立合资公司——光束汽车，各持股50%，投资总额为51亿元，规划年产能为16万辆。按照彼时的规划，光束汽车的首款产品是一款续航里程达500km的纯电动紧凑型SUV，MINI的纯电动车型预计在2021年投产。曾一度被外界质疑“夭折”的光束汽车，终于在2019年11月21日获得江苏省发改委的批复。根据长城汽车的公告，光束汽车生产基地的拟开工时间为2020年，预计2022年建成，项目总投资约51亿元，建设规模为年产16万辆燃油乘用车全出口制造及纯电动乘用车研制。","情感倾向是积极。"
"2019-12-15 07:42:15","中国邮政与长城汽车集团推动战略合作","12月13日，中国邮政集团公司与河北省保定市长城控股集团有限公司(简称长城汽车集团)签署战略合作协议。根据协议，中国邮政与长城汽车集团将在金融业务、快递物流、市场拓展等方面开展深入合作。","情感倾向是中性。"
"2019-12-12 16:24:03","长城汽车：短期波动不改公司长期成长","西部证券发布长城汽车的研报认为，短期波动不改公司长期成长。2019年三季度以来公司密集推出旗下多款车型的年度改款，及全新车型VV7 GT，发布皮卡炮品牌，2019年后续将继续推出年度款新车。2020年，公司还将推出全新平台的2款全新SUV、炮越野版、欧拉全新EV。公司密集推出新车型带来销量的稳步提升，同时公司作为SUV龙头企业，受益于当前行业产能出清过程中的集中度提升。我们维持公司2019-2021年预测EPS为0.48/0.61/0.66元，按12月10日H股股价5.66港币，对应H股10.5/8.3/7.8倍PE，维持“增持”评级；按12月10日A股股价8.82元，对应A股18.3/14.5/13.5倍PE。","该文本情感是积极的。"
"2019-12-11 13:41:27","长城汽车：库存优化 自主龙头 长期看好","联讯证券发布长城汽车的研报称，目前市场认为公司2020年公司新车型不足，认为，公司产品线的逐步简化将对品牌力的提升、车型间竞争等提供积极作用，公司仍然具有打造爆款车型的能力，随着国内汽车行业进入成熟期，行业分化加剧，公司作为行业龙头的市场份额将持续提升，可以看好长期发展机会。预计公司2019,2020,2021年营业收入分别为949亿元，1190亿元，1470亿元，归母净利润为49.6亿元，65.6亿元，88.8亿元，EPS分别为0.54元、0.72元、0.97元，综合考虑，维持“买入”评级。","以上文本情感是积极的。"
"2019-12-10 19:40:56","长城汽车：光束汽车项目获批复 Mini国产化稳步推进","上海证券发布长城汽车的研报指出，公司与宝马合资成立光束汽车有限公司，光束汽车生产基地项目位于张家港市，建设规模为年产16万辆燃油乘用车全出口制造及纯电动乘用车研制，计划于2020年开工，2022年建成。近期项目获得批复，宝马Mini纯电动车国产化进程稳步推进。预计公司2019年至2021年归属于母公司股东的净利润分别为44.71亿元、52.01亿元、63.67亿元，对应的EPS为0.49元、0.57元、0.70元，PE为18倍、16倍、13倍，维持“增持”评级。","该文本情感是积极的。"
"2019-12-10 13:10:38","长城汽车11月份销售新车11.52万辆 达成2019年销售目标近90%","12月10日，长城汽车发布2019年11月销量数据。11月，长城汽车销售新车115162辆，同比下滑13.08%，环比增长0.13%。其中哈弗、WEY、欧拉和长城皮卡分别销售83378辆、10450辆、2252辆和19062辆。1-11月，长城汽车累计销售新车达954290辆，同比增长3.81%，2019年销量目标已达成89.2%。2019年下半年以来，我国汽车产销虽呈现了降幅逐渐收窄的走势，但在国内市场消费需求不足、国六标准带来的技术升级压力、新能源补贴大幅下降等因素的影响下，市场总体回升的幅度有限。中汽协表示，这些影响因素短期内仍将存在，因此行业将继续承压，企业分化也将更加明显。中汽协表示，前三季度，国民经济运行总体平稳，经济结构持续优化，随着国家“六稳”政策的逐渐落实，未来两个月，汽车销量降幅将继续呈现逐渐收窄态势。太平洋证券在研报中指出，长城汽车批发销量11月单月出现一定下滑，主要为动态控制库存过程，主动减轻经销商库存压力，无需纠结短期的数据波动。公司核心产品竞争力依然强劲，终端需求依旧饱满，年末购车高峰临近，全年销量目标有望顺利达成。作为长城汽车的排头兵，今年1-11月，哈弗品牌共销售新车691063辆，同比增长4.95%，其中，哈弗H6共销售344699辆；哈弗F7、哈弗F5销量分别为130437辆、25817辆。11月份，哈弗H6销售新车41676辆；哈弗F7销售新车14015辆，同比增长131%；哈弗M6共销售新车99798辆，同比增长72.14%；。此外，长城皮卡11月销售新车19062辆，同比增长39.37%，1-11月累计销售新车133332辆，同比增长7.04%。其中，中国首款全球化乘用大皮卡长城炮自8月30日正式投产以来，在三个月的时间里实现累计销量11279辆。11月，长城炮销售新车6259辆，环比增长24.68%。国内销量稳步增长的同时，长城汽车海外销量也不断取得突破。11月，长城汽车出口新车4788辆，同比增幅达64.54%。1-11月累计出口新车59905辆，同比增长39.76%。天风证券在研报中指出，从整体行业产能来看，中国汽车行业正步入阶段性的产能周期末期，但未来有望随行业供给有效收缩，则全行业盈利能力将出现反转。","情感倾向是积极。"
"2019-12-09 22:04:38","长城汽车：11月汽车销量11.52万辆 同比下降13.08%","长城汽车(601633)12月9日晚间披露11月产销快报，公司11月汽车销量11.52万辆，同比下降13.08%；1-11月累计销量95.43万辆，同比增长3.81%。","情感倾向是中性。"
