"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-31 15:42:50","万科A盘中最高32.45元，股价创近一年新高","12月31日，万科A盘中最高价32.45元，股价创近一年新高。截至收盘，万科A最新价为32.18元，上涨1.93%，全日成交金额达到21.23亿元，换手率0.68%。根据最新收盘价进行计算，万科A总市值为3637.03亿元。Choice数据显示，万科A近一年的前次股价高点出现在2019年4月9日，当日最高价为32.3元(前复权)，后市未能突破前次高点，股价最低于2019年6月4日下探25.23元(前复权)。以最低点为区间起点计算，2019年6月4日至2019年12月31日，万科A区间累计涨幅达到27.28%。横向与市场指数和所属行业进行比较，2019年6月4日至2019年12月31日区间内，深证成指同期上涨19.23%，申万二级行业房地产开发同期上涨11.07%。个股表现跑赢深证成指，强于所属申万行业指数。从全市场来看，12月31日沪深两市共有惠发食品、星期六、恩捷股份等71只股票价格创近一年新高。其中惠发食品股价已连续15日创下近一年盘中最高价。","情感倾向是积极的。"
"2019-12-28 11:27:39","万科泊寓上海再落一子 旧改盘活存量资产","万科泊寓旗下又一项目“虹寓|泊寓”近日落子上海。据悉，该产品为虹房集团与上海万科的首个租赁住房合作项目，是万科在上海打造的第10家长租公寓。近年朝着“城乡建设与生活服务商”定位转型的万科集团，租赁业务是其主攻方向之一，并在“马太效应”愈发凸显的行业中，凭借23万间的拓展规模及7万间的开业规模(截至今年6月底克而瑞发布数据)在各大房企中居首。对于长租公寓行业未来的发展，万科有自己的思考。万科董事会主席郁亮在11月北方区域媒体交流会上回答记者提问时认为，要实现“住有所居”，其中重要一项是要解决好租赁问题，包括租赁的硬件条件，也包括软件服务。老厂房华丽转身作为万科践行成为“城乡建设与生活服务商”的重要一环，“城市更新”近年备受万科关注。例如，原上海生物制品研究所在万科的打造下，成为“上生新所”这一开放共享式的公共空间。万科集团高级副总裁、上海区域本部首席执行官张海向《华夏时报》记者指出，上海的房地产市场逐步进入存量时代，城市更新是需要不断探索的领域。近期，万科在上海通过城市更新改造的租赁项目公开露面。12月24日，虹房集团与上海万科的首个租赁住房合作项目——位于虹口区新市北路1400号的虹寓|泊寓虹口江湾店正式开业，提供256套舒适型公寓，成为在上海落子的第10家长租公寓。《华夏时报》记者在现场了解到，“虹寓|泊寓”为原上海机床模型厂厂房改造而来。2018年9月14日，虹口区属功能性国企虹房集团与上海万科签署合作协议，组建合资平台公司，共同推进虹口区租赁住房的发展。历经近8个月的装修改造，上海机床模型厂厂区通过城市更新、空间再造的方式改造成为长租公寓，为在虹口区北部功能区乃至全虹口的科创人才提供安心服务与安居配套。据悉，“虹寓|泊寓”打造了拥有可变功能空间、干湿分离卫生间等的升级产品，提供“入住一杯奶、晚归一盏灯”在内的七项升级服务。从运营方式来看，“虹寓|泊寓”将老厂房改建为长租公寓，有着制度创新的优势。《华夏时报》记者获悉，虹房集团与上海万科共同建立合资公司，双方共同出资改造项目，后期则由万科管理运营，双方依据不同的持股量划分收益。这种方式结合了双方的优势资源和专业力量，既盘活了闲置的老厂房，亦大幅减少各自的开发成本，无疑是“双赢”之举。","情感倾向是积极。"
"2019-12-28 09:22:43","万科与城市共生共荣的杭州实践","张哲睿“流量经济时代，得流量者得天下。”数字经济与TOD(以公共交通为导向的开发)，一虚一实，作为消弭距离、速度和时间观念，快速集聚人气与流量的利器，正在改变中国城市发展格局。作为“电商与互联网之城”的杭州，已然成为中国城市格局再造这条新赛道上的最有力竞争者之一。集诸多名号于一身的杭州并未满足与止步，而是提出了新的城市经济发展路径：全力打造“全国数字经济之城”，深入落实“新制造业计划”，推动数字经济与实体经济融合发展，提升杭州制造国际竞争力。这对于杭州来说，此举无疑符合国家数字经济与实体经济融合发展的政策指引，也深度切合杭州互联网基因高度发达的深厚土壤。事实上，数字经济已经成为杭州经济增长的新引擎。统计数据显示，今年前三季度，杭州数字经济核心产业实现增加值2706亿元，占GDP比重达到25.7%，对经济增长的贡献率超过50%。在跃向未来的赛跑中，杭州蕴藏着无限的发展动能。面对这样的城市机遇，由“城市配套服务商”向“城乡建设与生活服务商”全面转型的万科企业股份有限公司(以下简称“万科”，000002.SZ)，在杭州将陆续迎来2022项目和地铁万科未来天空之城(以下简称“未来天空之城”)等多个重大项目的亮相，良渚文化村也即将步入第二十个年头，万科通过大型复杂项目的建设与运营深度参与城市共建。12月18日，由万科杭州与德科地产频道联合举办的“启动：超级底盘”万科杭州2019超级案例对撞会在杭州举办。面对杭州城市空间形态的更高需求，万科杭州从多年坚持的“产品与服务主张”中提炼出“超级底盘”方法论，以良渚文化村、2022项目和未来天空之城为依托，描绘出了万科与城市共生共荣的杭州实践路径。筑牢“超级底盘”在杭州市西湖区文体中心，德科地产频道负责人刘德科以“一个方法论、两组关键词、三大超级案例”，向近千名现场观众和万千杭州市民描绘出了万科杭州与城市共生长的理念。一个方法论意指“超级底盘”理论，是万科杭州在集团“城乡建设与生活服务商”定位和“产品与服务主张”理论指引下，结合杭州在新时代面临的战略机遇，提出的与杭州共生共荣的实践路径。什么是“超级底盘”？“超级底盘”是思维、技术、形态的三位一体的能力，以步行半径内的需求为思考原点，最大化消解城市与社区的边界，从而创造高级的烟火气。概括来说，“超级底盘”就是大型、综合、复杂项目的操盘能力。大型、综合、复杂项目的操盘能力，正是万科的强项。资料显示，在从事房地产开发的35年里，万科在全国范围内开发了近千个项目，其在产品研发、区域配套、居住体验升级等方面都有深厚的功力。两组关键词则意指城市边界的消融和高级的烟火气。“城市边界的消融与高级的烟火气，正是新时代机遇下，人们及城市都倍加渴望的东西。”万科杭州相关负责人表示，面对城市空间形态的更高需求，从多年坚持的产品与服务主张中生长出来的“超级底盘”方法论，便是我们回应城市渴望的一份答卷。具体来看，城市的边界消融包括空间的消融，包括人与人之间的身份认同。在人来人往的烟火气里，建筑与建筑、建筑与城市的边界感消失了，人们身处开放、自由、包容的环境中，感官触角得以舒适地延伸向更远方。“边界消融跟高级烟火气之间是有循环关系的。高级烟火气就是生产力，要把高级烟火气作为生产环节的一部分。”在刘德科看来，高级烟火气最本质的东西是呈现事物本身，简约不是生活，谦逊的复杂性才是生活。让事物本身浮现出来，才是高级烟火气要追求的。为杭州未来赋能杭州，无疑是一座充满活力、人居幸福感高、产业发展未来无限的城市。据了解，杭州在数字发展方面一直走在全国前列，其中杭州移动支付普及率、服务覆盖率领先全国，是全球超大的移动支付之城。在杭州，有超过95%的超市、便利店，超过98%的出租车，超过80%的餐饮门店支持移动支付，城区所有公交、地铁已实现扫码支付。面对城市的无限未来，在“超级底盘”方法论指导下，万科在杭州布局的良渚文化村、2022项目和未来天空之城、不仅产品形态、业态等有诸多创新和突破，也紧扣杭州未来发展脉搏；既是对“超级底盘”方法论的深度实践，也是万科深度参与杭州发展共建、为杭州未来赋能的关键所在。","情感倾向是中性的。"
"2019-12-26 13:44:28","万科南方区域高层“大换血”涉及14位城市总经理","今年以来，万科城市总经理的换防频频出现，到了年底，“大江大海”计划的推进达到了高潮。据万科相关负责人向《中国经营报》记者核实，公司近期在内部发布大规模人事任免通知，调整涉及14个城市总经理，覆盖北方区域、南方区域和上海区域。据记者梳理发现，此次调动较少涉及中西部区域，该区域在上半年业绩增长最快。而跨区域调动中，多是从外部区域调入南方区域，今年上半年，南方区域在销售结算面积和主营业务收入都录得增长，但权益净利润占总比例却从27.53%下滑至26.05%。万科仍然是被危机感驱动的企业。仅在一个月前，万科已经着手调整职务工资体系，将以往28级的薪酬标准，调整到了50级，此外，万科还将根据岗位的责任大小、风险高低、投入多少来评定薪酬，采取了提高绩效工资比例的调整方式。市场下行期，也给企业提供了换防调整、优化组织的契机。城市总经理“大换血” 跨区域流动据公开信息披露，此次万科人事变动中，涉及北方区域、南方区域和上海区域，多个城市总经理被调离原区域。比如北方区域、中西部区域的城市总经理调入南方区域。其中包括济南万科总经理黄运林，被任命为佛山万科总经理；西宁万科总经理李理，调往长沙任总经理；宁波万科总经理宗卫国调往南方区域。其中，佛山万科总经理冯卷被免去职位，仅保留南方区域BG合伙人一职；长沙总经理蔺晓瑞则被免去城市总经理职位，仅保留南方区域BG合伙人一职。万科南方区域刚经历了“多事之秋”。今年5月，孙嘉出任南方区域事业集团首席执行官后，南方区域随之发生了一系列变动。记者梳理公开信息发现，今年以来，南方区域的重要城市总经理几乎都发生了变化。其中，万科佛山公司原总经理李升阳现任万科广州公司总经理；万科深圳公司原营销总监辜庆勇现任万科南宁公司总经理；万科南宁公司原总经理常乐现任万科厦门总经理。今年12月初，宣布辞任深圳万科总经理一职的唐激扬，现已调任南方区域BG产城事业部首席合伙人、总经理，这个职位此前由孙嘉兼任。","情感倾向是中性。"
"2019-12-26 08:43:12","万科：持续为投资者创造回报","作为地产二十年黄金时代中的领跑者，万科始终保持危机意识，保持行业领先。这让万科具备更强穿越行业周期的能力，保持了良好的财务、资金状况和行业领先的信用评级，也为它持续回馈投资者提供了现实性。万科是A股市场连续现金分红时间最长的公司。在近日发布的《2019·第一财经中国上市房企价值榜中》，万科凭借优秀的综合实力和优异的资本市场表现，成功入选A股TOP10房企。万科持续28年现金分红，在A股目前的3600余家上市公司中可谓屈指可数。截至今年，上市以来累计分红573.6亿元，远超历年股权融资总金额261亿元，上市以来累计现金派息比31.4%。目前，住宅开发业务经历二十年快速发展，在城镇化放缓、人均住房面积突破 30 平米、人口老龄化的大背景下，增速放缓已成共识。如何找到新的，且能够媲美住宅开发的新赛道，是地产行业普遍的“战略焦虑”。在不少受访人士看来，万科夯实巩固基本盘之际，持续探索新增长曲线，也是对投资者负责任的另一种体现。持续回馈投资者自上市以来，万科的年营业收入复合增长率为27.8%，净利润复合增长率为30.8%。根据2019年半年报告显示，今年上半年万科实现营业收入1,393.2亿元，同比增长31.5%；实现归属于上市公司股东的净利润118.4亿元，同比增长29.8%。万科自2009 年至今十年间，业绩持续高速增长的同时，经营活动现金流量净额持续为正， 增长可持续性强。特别是 2014 年以来，经营现金流净额大幅上升，充沛的现金流为各项新业务提供了坚实基础。纵观整个房地产行业，在维持中高速增长的同时，经营现金流持续为正的公司极少。在保持业绩高速增长的同时，万科多年来债务资金成本保持行业较低水平，融资优势明显。截至2019 年上半年，公司账面有息负债2253亿元，较2018年减少359亿元。据《2019·第一财经中国上市房企价值榜》A股融资能力调研结果显示，调研期内，公司融资成本仅为3.7%，处于行业较低水平。从净负债率来看，由于公司负债结构中的无息负债占比较高，货币资金也较为充沛，公司净负债率一直处于行业较低的水平。尤其是2019年上半年，房地产市场融资环境持续收紧。央行数据显示，截至2019年二季度末，房地产开发贷余额增速较2018年同期减少9.6个百分点。面对融资环境的不确定性，万科始终坚持稳健经营，提高了资金使用效率。截至2019年6月底，万科持有货币资金1,438.7亿元，远高于短期借款和一年内到期长期负债的总和666.5亿元；净负债率为35.04%，持续保持行业低位。万科通过持续优化债务结构、降低融资成本，提升对财务风险的防范能力。今年上半年，万科总体融资成本继续处于较低水平。其中，万科于今年2月完成2019年面向合格投资者公开发行住房租赁专项公司债券(第一期)，最终发行规模为20亿元，票面利率为3.65%。国际评级机构标普、穆迪和惠誉维持万科“BBB+”，“Baa1”和“BBB+”的长期企业信用评级，评级展望均为“稳定”。2109年万科连续第四年上榜《财富》“世界500强”，位列第254位。积极寻找第二增长曲线优质公司始终在调整与谋变中，前瞻视野和未雨绸缪也是万科可持续性发展的重点所在。万科董事会主席郁亮曾表示：“万科是一家危机感驱动，而不是危机驱动的企业。”","该文本情感是积极的。"
"2019-12-26 02:57:41","万科区域大换防 寒冬中房企人事变动潮涌","继去年推行组织重建、今年初提出“大江大海”计划后，临近年终，万科又进行了一场大规模人事换防，多个城市总被调离原区域。2019年可以说是一向稳健的万科人事变动频繁的年份。这其中既有业绩和业务的压力，亦有主动面对未来的调整。无独有偶，在规模、融资、转型等压力面前，今年多家房企也纷纷进行组织架构调整，换防方式十分多样化，房企高管辞职、调任、免职等人事动荡也愈演愈烈。一轮轮的人事调动与组织架构调整，折射的是行业下行周期到来时，企业的应对策略，也是房地产行业真正进入白银时代、下半场的标志。万科人事频换防12月24日，万科内部发文，涉及14个城市总任免，覆盖北方区域、南方区域和上海区域，任期从2020年1月1日生效。首先是多个城市总被调离原区域。从名单中可以发现，很多人事调动已经不是简单的区域内调整，而是跨度很大的区域变动，可以说，既能防止诸侯割据，也有利于人力资源的合理流动和优化配置。比如，济南总调往佛山，西宁总调往长沙，宁波总调往南方区域，而被取代的原城市总普遍保留南方区域BG合伙人的职务。其次是上海区域和北方区域内部的调动。在上海区域内部，上海总调往无锡，宁波副调往南通，无锡总调往苏州，南通总调往宁波。在北方区域内部，长春总调往沈阳，沈阳总调往济南，包头总调往长春。58安居客房产研究院首席分析师张波认为，“万科的变动更多体现在区域之间的人员换防，一方面是出于提升组织活力的需求，让更多人员存在一定危机感，消除地盘意识；另一方面则是基于各大区的发展考虑，让一些有能力的人得到更多锻炼，提升整体管理团队的跨地域管理能力，以应对未来更大市场挑战。”回顾这一年，在2019年初时，万科的南方区域就曾经进行过几番城市总的轮换。1月31日，万科内部任命唐激扬为深圳万科总经理，免去其广州万科总经理职务；厦门万科总经理薛峰调任广州万科总经理；南宁万科总经理常乐拟调任厦门万科总经理。之后，履新广州万科总经理不过4个月的薛峰，又调任到万科集团总部，担任长租公寓事业部总经理，由佛山万科总经理李升阳接任，佛山总空缺。同期，武汉公司总经理李东调到南方区域本部担任副总经理，武汉总由万科贵阳公司总经理蔡平接任，贵阳总空缺。在那之前，万科董事会主席郁亮已经对外透露要开启“大江大海”计划，这个计划最早源于万科上海区域的“活水计划”，即区域内部人才可以像活水一样流动。郁亮认为，计划不应该止步于区域内的活水，而应该扩大到整个集团，“原来每个区域都有自己的安排，现在是在整个集团内打开，一些老总职位出来之后，我们通过公开的方式应聘，这是我们内部人才的大江大海。”于是，5月份时，万科四大区域事业集团纷纷成立“大江大海工作委员会”，各区首为第一负责人，落实“大江大海”计划。之前空缺出来的佛山和贵阳城市总经理职务，内部正式启动自由竞聘。无论是城市总频繁换防，还是郁亮提出的“大江大海”计划，都与万科去年推行的组织重建背后的深意一脉相承，打破金字塔结构，使组织架构更为扁平和灵活。","该文本情感是中性的。"
"2019-12-26 02:05:23","王石：万宝之争不算难 1983年赔得想自杀","临近年末，一场新书发布会和一档访谈节目，让本就话题度不低的王石，再次“火”了一把。屡次登上热搜排行的老王，俨然已成为商界大佬中的流量达人。实际上，离开了万科董事会，摆脱了相关机构对言行方面的束缚，王石确实比以前更加敢言，或者说是更加真实地在公众面前展示自己。而这背后，似乎也对应着王石人生第三阶段的新追求。在王石个人微博置顶的内容中，有这么一段表述，“以前，个人英雄主义的想法更多，追求的是‘我能，你不能’。现在，我更愿意做带动社会、启发他人的事情。我想说的是，每个人身上都有改变、提升自我与突破困局的潜能——我能，你也能！但我也有不能的时候，请帮助我”。而要想带动社会、启发他人，成为流量达人甚至是网红明星，无疑可以让自己的观点更快地传递到每个角落。因此，面对退休金、整容、心脏手术等种种涉及个人隐私的话题，王石并没有避讳，他表示，“没有不方便说的，(万科)终身荣誉董事长这个身份，工资还是按照原来的不变，加起来一千万元出头吧。”在新书发布会上，王石还颇为轻松地主动和观众们聊起了刚刚落幕的“万宝之争”。他表示，当时已经做好被扫地出门的准备。他之所以态度激烈地反对，原因之一在于宝能系是“恶意收购”，态度是剑拔弩张的，并且对方根本不尊重他和管理层的意见。相比之下，王石年轻时还无此般淡定的心态。他曾坦承：“很多人以为‘万宝之争’是我人生最艰难的关口。但对我自己来说，到深圳之后，生意上的事情，再难没有难过1983年(鸡饲料进货那次)。”当时，几天时间便赔掉110万元，王石自杀的心都有了。不过，近来愈发能聊的王石，也有过小麻烦和些许尴尬的时刻。“年报非常好”以及“现在的年轻人太急躁，没想好自己的目标之前，先做公益，或是去探险，别老想着赚钱，别被一些东西(房子)困住”等言论，都让王石受到了质疑。但相比2008年的那次至暗时刻(汶川捐款门事件)，上述这些问题似乎也算不上什么了。而对于公众来说，一个率性敢言，甚至是暴露人性弱点的王石，比一个包装“精美”的商界大佬更容易被大家接受。相关报道>>>王石“退休金”超千万 秒杀A股99%上市公司董事长王石问新希望今年赚了多少？ 刘永好：请你吃猪肉大餐没问题“下巴整形”、“心脏搭桥”？王石回应各种传闻：要做好被“黑”的准备","情感倾向是积极。"
"2019-12-24 00:18:51","连续4日净买入 万科Ａ获深股通净买入2.96亿元","12月23日万科A获深股通净买入0.42亿元，为连续4日净买入，合计净买入2.96亿元，期间股价上涨1.84%。证券时报数据宝统计显示，12月23日北向资金成交净买入17.49亿元。深沪股通成交活跃股中，万科A全天成交4.09亿元，成交净买入0.42亿元，为连续第4日净买入，期间该股获深股通累计成交19.46亿元，合计净买入2.96亿元。万科A最新收盘价为31.01元，今日下跌2.11%，获深股通连续净买入期间，股价累计上涨1.84%，期间上证指数下跌1.97%，该股所属的房地产行业下跌1.21%。资金流向方面，今日万科A获主力资金净流出1.44亿元，获深股通连续净买入期间，主力资金累计净流出3.86亿元。融资融券数据显示，该股最新(12月20日)两融余额为37.87亿元，其中，融资余额为37.10亿元，近10日融资余额增加9.02亿元，增幅为32.11%。机构评级来看，近一个月该股被7家机构评级买入。预计目标价最高的是华创证券，12月20日华创证券发布的研报给予公司目标价位45.00元。近期万科A上榜深股通活跃股情况注：本文系新闻报道，不构成投资建议，股市有风险，投资需谨慎。","积极"
"2019-12-21 04:13:26","宝能加速退出万科 盈利约300亿元","12月19日晚间，万科A(000002)公告，宝能最新持股比例降至4.9999998%。可以看出，宝能在加速减持万科，距离彻底退出仅一步之遥，“宝万之争”即将谢幕。12月20日，万科A上涨2.09%，股价创近8个月以来的新高。宝能在2015年开始买入万科，掀起了“宝万之争”，也在当时催动万科股价节节升高。宝能实控人姚振华虽未能如愿拿下万科控制权，却也收获了丰厚的投资收益。那么，宝能在万科上究竟赚了多少钱？经证券时报·e公司记者核算，在291亿元~350亿元之间。宝能加快退出步伐12月19日晚间，万科A公告，收到钜盛华及其一致行动人前海人寿的《简式权益变动报告书》。11月27日~12月19日，钜盛华、前海人寿通过集中竞价交易方式合计减持万科A股5.65亿股，占总股本的5%。此次减持后，钜盛华和前海人寿对万科的持股比例降至4.9999998%。钜盛华及其一致行动人前海人寿，均为宝能所控制。“宝万之争”始自2015年下半年，华润、恒大、深圳地铁参战，是A股市场最为激烈的股权纷争之一。巅峰期，宝能持有万科25.4%的股份，位列第一大股东。到了2017年上半年，华润、恒大将所持股份转让给深圳地铁，后者成为万科基石股东，持股比例超过宝能。随后，在2017年6月30日，万科董事会换届，王石离任，郁亮接棒董事会主席，深圳地铁派驻董事，是“宝万之争”接近尾声的标志。宝能首次减持万科要追溯到2018年4月，当时其遭万科独立董事刘姝威“炮轰”。宝能首先处理的是旗下九大资管计划，陆续通过大宗交易的方式清仓，而钜盛华及前海人寿直接持股，多采用集中竞价的方式卖出。宝能的减持节奏也在不断发生变化，其完成前10.4%股份的减持用了5个月的时间(2018年4月~2018年9月)，然后再用一年两个月时间减持5%股份(2018年9月~2019年11月)。宝能最新减持万科5%股份仅用了17个交易日，明显加速。如今，宝能持有万科股份已经不足5%，后续减持将无需另行披露。目前，前海人寿所持有万科股份不存在被质押、冻结以及其他任何权利限制的情况，钜盛华持有的4.03亿股(占总股本的3.57%)处于质押状态。早前，钜盛华已向前海人寿让渡所持万科股份的表决权。投资收益约300亿元宝万之争激战之时，万科曾向监管部门举报宝能，材料中提及：自2015年11月至2016年7月间，钜盛华九大资管计划累计持有万科约11.42亿股，买入均价约18.89元/股，累计增持总额约215.70亿元。另经证券时报·e公司记者测算，自2015年7月至2016年8月间，钜盛华(除委托资管计划代持部分)累计买入万科约9.26亿股，均价在12.96元/股~14.56元/股之间，计算可知累计增持总额为120.03亿元~134.84亿元；前海人寿累计买入约7.36亿股，均价为13.22元/股~15.35元/股之间，累计增持总额97.26亿元~112.97亿元。三者相加，宝能共动用资金432.99亿元~463.51亿元。这一数字未考虑资金成本及万科分红，加上这两项因素，宝能的总体投入会略高于上述区间。万科A自2015年以来的涨幅超过140%，宝能系通过减持兑现了丰厚的收益。宝能减持第一个5%股份的时间是2018年4月17日~2018年7月17日。在此期间，前海人寿通过集中竞价方式减持784.67万股，金额1.97亿元~2.11亿元；钜盛华管理的资管计划通过大宗交易方式减持5.44亿股，金额147.46亿元。此次减持后，宝能持股比例降低至20.4%。接下来在2018年7月24日，钜盛华管理的泰信1号资管计划以大宗交易方式减持4410.92万股，占万科总股本的0.4%，均价23.77元/股，金额10.48亿元。至此，宝能持有万科比例为20%。","情感倾向是中性。"
"2019-12-20 22:01:29","万科A获深股通连续3日净买入 累计净买入2.55亿元","12月20日万科A获深股通净买入0.64亿元，为连续3日净买入，合计净买入2.55亿元，期间股价上涨4.04%。证券时报数据宝统计显示，12月20日北向资金成交净买入37.15亿元。深沪股通成交活跃股中，万科A全天成交5.69亿元，成交净买入0.64亿元，为连续第3日净买入，期间该股获深股通累计成交15.38亿元，合计净买入2.55亿元。万科A最新收盘价为31.68元，今日上涨2.09%，获深股通连续净买入期间，股价累计上涨4.04%，期间上证指数下跌0.58%，该股所属的房地产行业上涨1.00%。资金流向方面，今日万科A获主力资金净流出0.72亿元，获深股通连续净买入期间，主力资金累计净流出2.42亿元。融资融券数据显示，该股最新(12月19日)两融余额为39.00亿元，其中，融资余额为38.30亿元，近10日融资余额增加10.39亿元，增幅为37.25%。机构评级来看，近一个月该股被7家机构评级买入。预计目标价最高的是华创证券，12月20日华创证券发布的研报给予公司目标价位45.00元。(数据宝)近期万科A上榜深股通活跃股情况","积极。"
