"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-31 15:42:45","紫金矿业盘中最高4.64元，股价创近一年新高","12月31日，紫金矿业盘中最高价4.64元，股价创近一年新高。截至收盘，紫金矿业最新价为4.59元，上涨2.23%，全日成交金额达到13.3亿元，换手率1.52%。根据最新收盘价进行计算，紫金矿业总市值为1164.82亿元。Choice数据显示，紫金矿业近一年的前次股价高点出现在2019年12月27日，当日最高价为4.61元(前复权)，短期内未能突破前次高点，股价最低于2019年12月30日下探4.37元(前复权)。12月30日至12月31日，紫金矿业累计涨跌幅为2.23%。横向与市场指数和所属行业进行比较，2019年12月30日至2019年12月31日区间内，上证指数同期上涨0.33%，申万二级行业黄金同期上涨1.89%。个股表现跑赢上证指数，强于所属申万行业指数。从全市场来看，12月31日沪深两市共有惠发食品、星期六、恩捷股份等71只股票价格创近一年新高。其中惠发食品股价已连续15日创下近一年盘中最高价。","情感倾向是积极的。"
"2019-12-25 15:45:28","紫金矿业盘中最高4.2元，股价连续两日创近一年新高","12月25日，紫金矿业盘中最高价4.2元，股价连续两日创近一年新高。截至收盘，紫金矿业最新价为4.14元，上涨0.49%，全日成交金额达到7.02亿元，换手率0.88%。根据最新收盘价进行计算，紫金矿业总市值为1050.62亿元。免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。","情感倾向是积极的。"
"2019-12-24 16:05:01","紫金矿业盘中最高4.14元，股价创近一年新高","12月24日，紫金矿业盘中最高价4.14元，股价创近一年新高。截至收盘，紫金矿业最新价为4.12元，上涨3.78%，全日成交金额达到8.54亿元，换手率1.09%。根据最新收盘价进行计算，紫金矿业总市值为1045.54亿元。Choice数据显示，紫金矿业近一年的前次股价高点出现在2019年12月19日，当日最高价为4.13元(前复权)，短期内未能突破前次高点，股价最低于2019年12月23日下探3.96元(前复权)。12月23日至12月24日，紫金矿业累计涨跌幅为3.78%。横向与市场指数和所属行业进行比较，2019年12月23日至2019年12月24日区间内，上证指数同期上涨0.67%，申万二级行业黄金同期上涨1.86%。个股表现跑赢上证指数，强于所属申万行业指数。从全市场来看，12月24日沪深两市共有德尔股份、星期六、杰瑞股份等42只股票价格创近一年新高。其中德尔股份股价已连续七日创下近一年盘中最高价。","情感倾向是积极。"
"2019-12-19 15:42:32","紫金矿业盘中最高4.13元，股价创近一年新高","12月19日，紫金矿业盘中最高价4.13元，股价创近一年新高。截至收盘，紫金矿业最新价为4.1元，上涨3.27%，全日成交金额达到12.62亿元，换手率1.62%。根据最新收盘价进行计算，紫金矿业总市值为1040.47亿元。Choice数据显示，紫金矿业近一年的前次股价高点出现在2019年12月12日，当日最高价为4.05元(前复权)，短期内未能突破前次高点，股价最低于2019年12月16日下探3.87元(前复权)。12月16日至12月19日，紫金矿业累计涨跌幅为3.8%。横向与市场指数和所属行业进行比较，2019年12月16日至2019年12月19日区间内，上证指数同期上涨1.09%，申万二级行业黄金同期上涨2.24%。个股表现跑赢上证指数，强于所属申万行业指数。从全市场来看，12月19日沪深两市共有聚飞光电、仁东控股、惠发食品等77只股票价格创近一年新高。其中聚飞光电股价已连续八日创下近一年盘中最高价。","该文本情感是积极的。"
"2019-12-17 21:50:41","高毅资产邓晓峰出手买入紫金矿业 持仓市值已高达23亿元","过去一个多月来，黄金板块遭遇调整，紫金矿业却逆势走高。数据显示，高毅资产首席投资官邓晓峰管理的多只产品当前持仓紫金矿业市值或高达23亿元。数据表明，进入四季度，邓晓峰大举加仓该股。从10月8日至11月25日，在短短30多个交易日中，高毅晓峰2号致信基金买入紫金矿业超过2亿股，中信信托锐进43期高毅晓峰投资集合资金信托计划买入1.82亿股。","以上文本情感是积极的。"
"2019-12-17 21:37:47","私募大佬邓晓峰出手！狂买紫金矿业 持仓市值已高达23亿元！","过去一个多月来，黄金板块遭遇调整，紫金矿业却逆势走高。高毅资产首席投资官邓晓峰更是买买买，停不下来！数据显示，邓晓峰管理的多只产品当前持仓市值或高达23亿元。公开资料显示，邓晓峰在博时基金管理的社保基金组合，9年半时间净值增长10倍，年化收益率高达29%，给社保基金带来的净收益超过160亿元。其管理的博时主题行业基金，给投资人带来的净收益超过75亿元。持股市值高达23亿元12月17日，紫金矿业股价报收3.99元。粗略计算，邓晓峰所管理的基金产品持有紫金矿业的总市值高达23亿元。2019年紫金矿业三季报显示，今年三季度，高毅晓峰2号致信基金新进买入1666.8万股，中信信托锐进43期高毅晓峰投资集合资金信托计划新进买入1419万股。11月25日紫金矿业增发股上市，上述两只产品增发获配数量分别为5862万股和6281万股。此外，邓晓峰管理的另外两只产品，高毅晓峰1号睿远证券投资基金业获配4187.43万股，高毅晓峰长期价值明远基金获配1674.97万股。但值得注意的是，根据紫金矿业公开增发A股股票上市公告书，截至11月25日，高毅晓峰2号致信基金持有紫金矿业近2.76亿股，中信信托锐进43期高毅晓峰投资集合资金信托计划持有2.59亿股。这表明进入四季度，邓晓峰大举加仓该股。从10月8日至11月25日，在短短30多个交易日中，高毅晓峰2号致信基金买入紫金矿业超过2亿股，中信信托锐进43期高毅晓峰投资集合资金信托计划买入1.82亿股。缘何重仓买入？紫金矿业通常被市场视为黄金概念股，过去一两个月来，黄金概念股纷纷调整，山东黄金、中金黄金、湖南黄金、银泰黄金等都处于横盘调整状态，但紫金矿业表现强势，近日股价一度突破4元，总市值突破1000亿元。不管是曾经管理的博时主题行业，还是转身私募以来的持仓，邓晓峰从来没有重仓买入过资源类个股，也没有重仓过任何黄金股。那么，这次为何选择重仓买入紫金矿业？个中答案或许可以从邓晓峰的操作风格中窥见端倪。从投资风格看，邓晓峰崇尚价值投资，强调深度研究，注重产业发展趋势，对市场风格变化的把握异常敏锐。邓晓峰表示，看好全球供应链重新调整带来的机会，未来需要以效率扩张为基础走向全球运营。紫金矿业近日公告，拟以约70.3亿元现金收购海外优质高品位金矿。在多位券商分析师看来，公司海外并购势如破竹，积极开拓铜、金资源版图，国际矿业巨头继续启航，引发资金追捧，股价走高。","情感倾向是积极的。"
"2019-12-11 15:41:14","紫金矿业盘中最高4.02元，股价连续两日创近一年新高","12月11日，紫金矿业盘中最高价4.02元，股价连续两日创近一年新高。截至收盘，紫金矿业最新价为3.95元，下跌0.25%，全日成交金额达到6.31亿元，换手率0.83%。根据最新收盘价进行计算，紫金矿业总市值为1002.4亿元。免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。","情感倾向是中性。"
"2019-12-10 15:40:08","紫金矿业盘中最高4元，股价创近一年新高","12月10日，紫金矿业盘中最高价4元，股价创近一年新高。截至收盘，紫金矿业最新价为3.96元，上涨2.86%，全日成交金额达到14.36亿元，换手率1.89%。根据最新收盘价进行计算，紫金矿业总市值为1004.94亿元。Choice数据显示，紫金矿业近一年的前次股价高点出现在2019年8月8日，当日最高价为3.88元(前复权)，后市未能突破前次高点，股价最低于2019年10月21日下探3.16元(前复权)。以最低点为区间起点计算，2019年10月21日至2019年12月10日，紫金矿业区间累计涨幅达到22.98%。横向与市场指数和所属行业进行比较，2019年10月21日至2019年12月10日区间内，上证指数同期下跌0.76%，申万二级行业黄金同期上涨2.77%。个股表现跑赢上证指数，强于所属申万行业指数。从全市场来看，12月10日沪深两市共有万通智控、漫步者、万华化学等48只股票价格创近一年新高。其中万通智控股价已连续七日创下近一年盘中最高价。","该文本情感是积极的。"
"2019-12-05 08:04:29","紫金矿业：收购即投产高品位金矿 黄金业务再突破","天风证券指出，公司拟以5.5加元/股支付现金收购大陆黄金现有全部已发行股份2.03亿股和待稀释股份。预计协议签定后4个月内完成交割。收购即投产高品位金矿，大幅提高黄金业务比重。外围找矿前景广阔，伴随勘探不断增储摊薄收购成本。公司坚持资源战略布局，提升公司核心竞争力和国际行业地位，高品质项目持续带来现金流改善和盈利增长。海外布局持续发力，三年实现跨越式。考虑收购完成前预计公司2019-2021年归母净利润为42.2、48.5、66.1亿元，对应公开发行后股本为0.17元/股、0.19元/股、0.26元/股，对应当前收盘价PE为22.7、19.7、14.5倍，假设到2022年标的黄金矿完全达产，公司未来三年归母净利润符合增速或超30%，维持买入评级。","该文本情感是积极的。"
"2019-12-04 23:30:01","紫金矿业：合理价格收购优质金矿 公司未来业绩可期","财通证券发布紫金矿业的研报指出，随着公司接连收购全球高品位的优质铜矿和金矿，未来公司铜矿和金矿产量将大幅增长，公司利润将大幅增厚。铜价方面，国内方面随着地产竣工的回暖以及市场预期的基建投资发力，2020年国内铜的需求有望回暖；海外方面，全球央行接连降息有望托底经济，2020年海外铜的需求存在边际改善的可能。维持公司“增持”评级，预计2019-2021年公司EPS分别为0.18元、0.19元和0.27元，对应当前股价的PE分别为21.2倍、19.2倍和13.8倍。","该文本情感是积极的。"
