"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-31 15:45:54","大族激光股价再回高位 曾“踩雷”的外资会否回头？","2019年年初被外资“买爆”，8月时却被推上舆论的风口浪尖——大族激光(002008.SZ)业绩滑坡、欧洲研发运营中心建设问题、管理人问题等导致股价滑铁卢，较年初高点近乎腰斩，8月2日收盘报26.08元，当日跌超8%。几个月过去了，截至12月31日，大族激光股价重回高点，收于40元/股。是什么推动股价再回高点？半导体、消费电子周期的触底是否有推动作用？外资如今又如何看待大族激光以及其ESG(环境、社会责任和公司治理)问题？赶上“苹果大年”、5G东风作为中小板首批8家上市公司之一，上市以来，大族激光营收从4.09亿元增至2018年的110.29亿元，增长26倍；净利润从0.46亿元增长至17.19亿元，增长37倍。2018年的胡润百富榜激光界仅有两席，大族激光的掌门人高云峰占了一席，身家财富135亿元。年中时股价近乎腰斩，除了欧洲研发运营中心、大股东股权质押率超80%、质押套现投资房地产等问题，行业周期下行也是主要因素，公司治理方面的丑闻则加剧了市场回调。当时，对于业绩下滑的原因，大族激光表示，由于消费电子行业周期性下滑(手机行业不景气)及贸易摩擦引起的部分行业客户资本开支趋向谨慎，公司市场订单较同期有所下降，部分已签约客户推迟提货时间。其中，盈利能力较强的消费电子业务及PCB(印刷电路板)业务相较去年同期下滑较大；新能源业务增长幅度超过100%，但由于竞争激烈，其毛利率较低。2018年是“苹果的小年”，全球消费电子也陷入低迷。“大族激光几乎50%的业务都与苹果产业链相关。不难想象，当所有人都还没有苹果手机时，公司就能轻而易举的获取每年20%的净利润率；而当工地上的民工也人手两只手机时，未来正常化的利润率很可能只有10%。”曾持股大族激光的某QFII基金研究员此前对第一财经记者表示。近几个月以来，大族激光股价持续回升，并逼近前期高点，这与苹果的“大小年”和5G预期升温有关。就消费电子方面，2020将是苹果产品大年，预计iPhone12、iPad Pro2020齐到来，“经历了一段时间的萧条，我们认为半导体、消费电子的周期触底了。”富达国际中国基金经理马磊此前对记者表示。此外，中国5G商用、华为推出5G手机也是重要基本面。大族激光近期在参加中金公司2019年策略会时提及，高毛利率的消费电子业务大幅下滑是公司2019年业绩受挫的主要原因，2020年5G手机由于通信和摄像模组等工艺变化，将带来客户新增设备需求，带动明年消费电子收入恢复，盈利能力也有望有所回升。外资“ESG担忧”一时难消尽管大族激光仍受到众多外资机构的青睐，龙头地位暂难撼动，但ESG问题余波未了。","该文本情感是积极的。"
"2019-12-03 13:11:16","大族激光：三季度开始PCB行业景气度及设备需求持续提升","大族激光(002008)近日在接受机构调研时表示，三季度开始，PCB行业景气度及设备需求持续提升，公司订单量较前两季度增加明显。","该文本情感是积极的。"
"2019-10-25 02:27:31","大族激光三季度业绩持续下滑 大族控股集团上位第一大股东","10月24日，大族激光发布2019年三季度报告。今年1月份-9月份，大族激光实现营业收入69.44亿元，同比下滑19.78%；实现归属于上市公司股东的净利润6亿元，同比下滑63.77%；经营活动产生的现金流量净额为11.53亿元，同比下滑281.67%。事实上，在今年上半年，大族激光营业收入、净利润已分别同比下滑7.3%和62.74%，而第三季度并未能止住业绩下滑的颓势。今年7月份-9月份，大族激光实现营业收入22.1亿元，同比下滑37.74%；归属于上市公司股东的净利润为2.21亿元，同比下滑65.41%。大族激光表示，由于消费电子行业周期性下滑等影响，公司市场订单较同期有所下降，由于产品销售结构及市场竞争加剧的影响，公司综合毛利率较上年降幅较大，其中，盈利能力较强的消费电子业务较去年同期下滑较大；高功率业务由于市场竞争加剧，导致毛利率较去年有所下降。今年第三季度可谓大族激光的 “多事之秋”，其欧洲研发运营中心项目受到多方质疑，市值也一度蒸发超过百亿元。业绩下滑之余，大族激光的第一大股东也悄然发生变化。大族激光2019年半年报显示，公司第一大股东为香港中央结算有限公司，持有大族激光16.48%的股份。而到了今年9月末，公司第一大股东则变成了大族控股集团有限公司，香港中央结算有限公司对大族激光的持股比例已经下滑至5.18%。此外，数据显示，截至今年三季度末，大族激光的普通股股东总数下降至8.6万，而在今年6月末，公司普通股股东的总数为10.89万人。不过值得注意的是，在经历了前三季度的低迷后，大族激光对今年四季度及2020年的业绩预期则相对较为乐观。大族激光在三季报中表示，预计2019年净利润在7.73亿元至9.45亿元之间，第四季度的净利润在1.73亿元至3.45亿元之间。根据大族激光的预计，公司业绩将在四季度出现大幅好转。“公司四季度业绩预测较去年同期增幅明显，主要有几方面的原因。由于市场景气度持续提升，PCB行业四季度需求大幅提升，而公司在半导体业务上也接获新的订单，取得一些新的突破。另外，公司面板行业的业务增幅也相对较大。” 大族激光内部人士在回复《证券日报》记者采访时说道。而大族激光在9月27日披露的《投资者关系活动记录表》中提到，公司下游产品需求，主要受科技行业创新周期和宏观经济形势影响，2020年预计是创新大年，在消费电子领域，2020年有望迎来大客户新的创新周期；5G应用周期的到来，有望继续带动消费类产品激光及自动化设备需求持续提升，下游消费电子、PCB、OLED显示面板等领域对激光设备持续提升的需求，将带动公司业务保持平稳快速增长。分析人士认为，大族激光提到的“大客户”是苹果公司，而多家机构也预测苹果公司将在2020年推出5G手机。“2020年智能手机市场最受期盼的仍属5G手机的应用，随着品牌厂的积极研发，以及中国政府积极推动5G商用，预计明年5G手机的渗透率有望从今年的1%大幅跃升至15%。”集邦咨询一位研究人员在接受《证券日报》记者采访时表示。","情感倾向是消极。"
"2019-10-23 22:47:28","大族激光三季度业绩再降超六成 昔日“外资宠儿”遭遇北上资金大撤离","在大量消费电子企业业绩回暖的三季度，大族激光的经营却仍没有释放明显的积极信号。10月23日晚，大族激光《2019年三季报》揭晓，今年1-9月，大族激光净利润6亿元，同比减少63.77%；营业收入69.44亿元，同比减少19.78%；基本每股收益0.57元，同比减少63.23%。此前，大族激光曾在半年报中预测，2019年1-9月归属于上市公司股东的净利润预计为5.80-7.46亿元，同比下降55.00%-65.00%。三季报成绩位于业绩预告区间内偏下方。其中，第三季度经营业绩持续下滑，营业收入22.10亿元，同比下降37.74%，净利润2.21亿元，同比下滑65.41%，扣非净利润则为1.78亿元，下降幅度超过70%。业绩持续下滑大族激光曾表示，业绩变化的原因在于，由于消费电子行业周期性下滑引起的部分行业客户资本开支趋向谨慎的影响，公司市场订单较同期有所下降，部分已签约客户推迟提货时间。其中，盈利能力较强的消费电子业务及PCB业务相较去年同期下滑较大；新能源业务及显示面板业务较上年同期增幅较大，但由于竞争激烈，其毛利率较低；高功率业务由于市场竞争加剧，导致其毛利率较去年同期有所下降。由于产品销售结构及市场竞争加剧的影响，公司综合毛利率较上年同期降幅较大。这一理由，被大族激光原封不动地用在了对公司全年预测业绩下滑的说明当中。在三季报中，大族激光预测，2019年全年净利润预计为7.73亿元-9.45亿元，预计同比下滑45%-55%。值得一提的是，短短三个月，第三季度大族激光的在建工程再度增加了2.25亿元。截至9月底，大族激光在建工程值为18.51亿元，占公司净资产比例为21.21%。今年前三季度，大族激光在建工程项目累计增长6.4亿元，略高于前三季度公司的总利润。大族激光表示，在建工程较年初余额增幅较大的原因为报告期内欧洲研发运营中心、大族全球智能制造基地项目投入增加所致。外资大撤退在业绩下滑、欧洲研发中心项目备受质疑的情况下，大族激光曾经最为坚定的“拥趸者”——北上资金，也逐渐离去。今年3月，由于大受外资机构青睐，大族激光曾被港交所限制交易，彼时，大族激光的总境外持股比例超过了28%，最高时QFII/RQFII/深股通投资者曾一举买下大族激光28.58%的股票。公开资料显示，在2019年一季度末是，通过北上资金深股通持有大族激光合计19.42亿股，持股比例为18.20%，位列大族激光第一大流通股股东。然而，随着半年报业绩变脸，欧洲研发中心项目被推上风口浪尖，外资股东开始“撤离”大族激光，截至2019年9月30日，通过深股通持有大族激光的北上资金持股数量已经下降至5530.52万股，持股比例仅剩5.18%，抛售上亿股。此外，曾经坚定看好大族激光的外资——UBS AG和加拿大年金计划投资委员会也在减持大族激光，仅第三季度就分别减持了118.05万股和966.08万股，持股比列分别下降0.11%和0.91%。与此同时，大族激光的股价也从年初的大幅上涨变成现在的“轰然崩塌”。2019年1-3月，大族激光在外资疯狂“买入”中股价大涨逾10.75%，但到了四月份，大族激光股票连连下挫，4月至今(即截至10月23日晚收盘)，大族激光股价累计下跌29.89%。","情感倾向是消极。"
"2019-10-23 19:11:28","大族激光三季度净利润同比下降逾65% 全年预降超45%","大族激光(002008)发布2019年第三季度报告，实现营业收入22.10亿元，同比下降37.74%；实现归母净利润2.21亿元，同比下降65.41%。此外，大族激光预计2019年度归属于上市公司股东的净利润为7.73亿元-9.45亿元，同比下降45%-55%。前三季度大族激光实现营业收入69.44亿元，同比下降19.78%；归属于上市公司股东的净利润6亿元，同比下降63.77%。对于业绩变动的原因，大族激光表示，受消费电子行业周期性下滑及部分行业客户资本开支趋向谨慎的影响，公司市场订单较同期有所下降，其中，盈利能力较强的消费电子业务较去年同期下滑较大；显示面板业务较上年增幅较大，但由于竞争激烈，其毛利率较低；高功率业务由于市场竞争加剧，导致其毛利率较去年有所下降。由于产品销售结构及市场竞争加剧的影响，公司综合毛利率较上年降幅较大。另外，上年度，大族激光部分处置了深圳市明信测试设备有限公司及PRIMA的股权，合计对上年同期归属于上市公司股东的净利润影响约1.87亿元。","该文本情感是消极的。"
"2019-10-23 18:19:26","大族激光：前三季度净利6亿元 同比下滑63.77%","大族激光(002008)10月23日晚间披露三季报，前三季度营收69.44亿元，同比下滑19.78%；净利6亿元，同比下滑63.77%；每股收益0.57元。","该文本情感是消极的。"
"2019-10-09 16:48:00","大族激光：OLED、锂电池、半导体有望维持高景气度","民生证券发布大族激光的研报指出，OLED、锂电池、半导体有望维持高景气度。面板：2019年公司面板业务预计将保持高速增长，有望达到10亿元，其中OLED营收超过50%。认为2020、2021年公司面板业务有望同比+35%和26%，主要基于公司在面板行业的地位及国内OLED产线的顺利投产。2)新能源：受益下游大客户产能持续扩充，2019年公司新能源业务营收有望增长至12亿元，同比+87%。国内其他动力电池供应商包括比亚迪、国轩高科等产能也将持续扩大，公司作为国内激光器龙头厂商，将受益下游产能的扩充。预计2020-2021年公司新能源业务将持续稳步增长，同比分别+30%和30%。3)半导体有望接力成为下一个高增长点。预计今年半导体相关设备订单同比增长近4倍，已打通国内主流封测厂，证明公司实力。预计明年半导体仍维持数倍增速，接力PCB、锂电成为新的增长亮点。","该文本情感是积极的。"
"2019-10-08 13:59:06","大族激光：普华永道证实汇至大族欧洲资金均用于欧洲在建项目","时隔两个月，大族激光备受争议的欧洲研发运营中心项目审计结果终于出了。10月8日，大族激光科技产业集团股份有限公司(下称“大族激光”，002008)发布公告称，公司在瑞士聘请PwC AG(普华永道股份有限公司，下称“普华永道”)对欧洲研发运营中心项目进行了专项审计。经普华永道审计师确认，在2011年10月1日至2019年6月30日期间，大族激光全资子公司大族激光科技股份有限公司(香港)汇给大族投资股份公司后再汇给大族欧洲股份公司的现金流交易仅用于英格堡项目(即欧洲研发运营中心项目)，且在所有重大方面按照标准准确地记录。据普华永道《关于英格堡项目现金流的独立鉴证报告》显示，此次鉴证业务的目的是确定能否对大族香港汇给大族投资后再汇给大族欧洲的现金流仅用于项目，特别是没有资金被转移到大族控股集团有限公司事项提供合理保证。报告称，项目内容包括收购位于英格堡 Europischer Hof 的土地及已有物业以及建造工程。大族香港在2011年10月1日至2019年6月30日期间为项目提供了约1.34亿瑞士法郎资金。用于英格堡项目的资金来源：普华永道《关于英格堡项目现金流的独立鉴证报告》根据大族激光年报，欧洲研发运营中心项目最早出现于2011年，当时名为“欧洲研发运营中心改扩建工程”，预算数5000万元。经多次预算调整，截至 2018 年底，该项目预算增至 10.5 亿元，累计实际投入金额为 6.7 亿元，但工程进度仅为64%。该项目预算剧增但进度缓慢引发舆论讨论，也引得深交所关注并两次下发问询函。8月1日，有媒体报道称，经实地探访，大族激光欧洲研发运营中心项目所在地只有一家施工中的五星级酒店，并无在建的所谓的欧洲研发运营中心项目。","该文本情感是中性的。"
"2019-10-08 10:27:30","大族激光：普华永道证实汇至大族欧洲资金仅用于欧洲研发中心项目","大族激光(002008)10月8日早间公告，公司根据深圳证监局下发的《行政监管措施决定书》要求，在瑞士聘请了PwC AG(普华永道股份有限公司)对欧洲研发运营中心项目进行了专项审计。经普华永道审计师确认，在2011 年10月1日至2019年6月30日期间，公司全资子公司大族激光科技股份有限公司(香港)(大族香港)汇给大族投资股份公司(大族投资)后再汇给大族欧洲股份公司(大族欧洲)的现金流交易仅用于英格堡项目(即欧洲研发运营中心项目)，且在所有重大方面按照标准准确地记录。普华永道独立鉴证报告显示，此次鉴证业务的目的是确定能否对大族香港汇给大族投资后再汇给大族欧洲的现金流仅用于项目，特别是没有资金被转移到大族控股集团有限公司事项提供合理保证。大族香港在2011年10月1日至2019年6月30日期间为项目提供了约1.34亿瑞士法郎资金。","该文本情感是中性的。"
"2019-09-07 04:21:13","大族激光出海反思B面：嘈杂争议场 冷清股东会","这场令大族激光一众高管“讳莫如深”的风波，尚未告一段落，半年报周期内一系列风险事件的发生，导致了市场对公司海外项目不信任升级。可容纳超500人的会议室内，聚集的人数在20人左右，这其中还加上了律师、上市公司员工等。在临时股东大会前进行信息登记的约不足10人中，实际到场的只有3人，皆为散户。其中一位股东，还是持仓“1手”的21世纪经济报道记者。9月5日，大族激光(002008.SZ)半年报发布后的首次股东大会，现场与资本市场沸反盈天的争论截然不同。加上其他股东和代理人，总共只有11名出席。该公司董秘杜永刚和副董事长张建群组织股东大会按照流程走完，杜永刚称“现在说话要字斟句酌”。会议室外的展厅，大族激光员工带领客户在参观讲解，亦与前期“舆论”反差很大。与这种反差相对应的是，大族激光的股票也在近日持续反弹，近五个交易日，大族激光股价累计上涨12.23%，9月6日晚报收于34.79元，与7月12日业绩预减公告发布当晚36.06元的收盘价，仅差一步之遥。弥漫在大族激光海外资产布局的疑惑，最终何解，热闹更像是只在网络上。行情如坐过山车“市场上还有谁能把激光作为国内第一？不该因为一些小瑕疵就否定一家好公司的价值，现在做制造业的太不容易了。”一名大族激光的个人投资者对21世纪经济报道记者如此说道。如果不是2019年上半年业绩的超预期下滑，对于大多数投资人而言，大族激光或是绝佳的“避风港”。从公开披露信息来看，大族激光客户覆盖了苹果、华为、松下、奥林巴斯等消费电子、面板、新能源汽车、PCB(电路印刷版)诸多领域的知名企业，拥有“紫外激光专利”。2004年上市至今，大族激光共计15个分红年度，实现连续现金分红，合计现金分红约26亿元(含现金回购公司股份金额4.90亿元)。故事却在2019年出现变化，且连续反转。大族激光年内首次受关注，是因3月初，随着A股市场整体估值复苏，大族激光遭“外资买爆”，QFII/RQFII/深股通投资者持有大族激光股票逼近30%的上限，被港交所暂停交易。然而到年中，大族激光因一份大幅低于预期的中报，在A股白马股“风险事件”的渲染之下，遭遇了投资人“用脚投票”。“机构抱团”结束，大族激光行情宛如过山车。21世纪经济报道记者获悉，引发机构投资人关注的核心问题是，1-6月，大族激光实现营业收入47.34亿元，同比下降7.3%，实现3.79亿元利润，同比下降62.74%。公司两大核心产品激光及自动化配套设备和PCB设备营收齐降，公司综合毛利率较上年同期下滑5.97个百分点。其中， PCB设备实现收入4.22亿元，同比下降37.55%。同期，A股市场的PCB龙头却在产能兑现以及国产替代的风潮中，创出了业绩与估值的双高。这一反差缘何形成？“PCB设备这一块，我们去年(同期)增长情况很好，但是从去年下半年开始，受贸易影响，公司感受到下游客户扩产能、资本开支意愿并不强烈。今年客户需求还在，订单也是饱和的，但是受贸易影响，交付延迟。”杜永刚对投资者身份提问的21世纪经济报道记者说道。杜进一步补充称：“(PCB公司)都是重资产，对于预期、回报很谨慎，都在观望阶段。今年上半年行情好，(源于)去年，甚至之前高歌猛进的扩产，还有技术与工艺进步，再加上国产替代化的机遇。”","情感倾向是消极的。"
