"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-16 20:11:09","宇通客车拟与中证焦桐联合设立扶贫产业基金","12月16日晚，宇通客车公告称，为认真贯彻落实党中央国务院脱贫攻坚决策部署，积极践行上市公司的社会责任，其全资子公司西藏康瑞盈实投资有限公司(以下简称“康瑞盈实”)与中证焦桐基金管理有限公司(简称“中证焦桐”)于12月16日签署协议，拟共同设立“中证焦桐(兰考)宇通扶贫产业基金(有限合伙)”主要投资贫困地区优质股权项目和其他优质企业股权。据公告显示，康瑞盈实总出资额不超过1亿元，首期出资额为2000万元。中证焦桐为合伙企业的普通合伙人、基金管理人，康瑞盈实为合伙企业的有限合伙人，与基金管理人不存在关联关系或其他利益关系。宇通客车表示，此次投资旨在支持贫困地区发展，践行企业社会责任，所需资金对其生产经营无重大影响。","该文本情感是积极的。"
"2019-12-16 19:07:49","宇通客车：全资子公司康瑞盈实与中证焦桐拟共同设立扶贫产业基金","12月16日晚，宇通客车(600066)发布公告称，公司全资子公司西藏康瑞盈实投资有限公司(简称“康瑞盈实”)与中证焦桐基金管理有限公司(简称“中证焦桐”)于2019年12月16日签署协议，拟共同设立“中证焦桐(兰考)宇通扶贫产业基金(有限合伙)”(简称“合伙企业”)，主要投资贫困地区优质股权项目和其他优质企业股权。公告显示，康瑞盈实总出资额不超过1亿元，首期出资额为2000万元。中证焦桐为合伙企业的普通合伙人、基金管理人，康瑞盈实为合伙企业的有限合伙人，与基金管理人不存在关联关系或其他利益关系。本次投资旨在支持贫困地区发展，践行企业社会责任，所需资金对宇通客车的生产经营无重大影响。","该文本情感是中性的。"
"2019-12-10 22:21:37","宇通客车：新能源客车年底抢装动力不足 公司受行业影响承压","招商证券发布宇通客车的研报，认为，由于补贴发布时点的影响，新能源客车年底抢装力度不如往年，受此影响，公司12月份新能源客车销量可能下降。2020年客车行业的销售情况将大概率好于2019年，长期看，公司在国内的市占率将持续提升，海外出口将为公司打开更大的空间。预计公司2019-2021的EPS为1.16/1.30/1.39元，维持“强烈推荐-A”评级。","情感倾向是中性。"
"2019-12-06 18:33:58","宇通客车：11月客车销量同比下降20.82%","宇通客车(600066)12月6日晚间公告称，11月客车销量4580辆，同比降20.82%；1-11月累计销量49624辆，同比下降0.76%。","该文本情感是中性的。"
"2019-12-06 18:21:14","宇通客车：前11个月销量同比微降0.76%","宇通客车(600066)12月6日晚披露的数据显示，11月份，公司销量为4580辆，同比下降20.82%；1-11月累计销量为49624辆，同比下降0.76%。","该文本情感是中性的。"
"2019-11-19 13:12:07","奇瑞、吉利等15家车企卷入贿赂案 新能源车市“虚火”下丑闻不断","新能源汽车连续四个月下滑的“阴霾”尚未散去，行业又传来贿赂丑闻。日前，中国裁判文书网公开披露一份由上海市嘉定区人民法院作出的刑事判决文书，判决文书内容显示，被告人项某在上海新能源汽车数据中心任职期间，利用负责审核新能源车企新车型数据接入符合性等工作的职务便利，为他人谋取利益，从2016年7月开始两年多时间里多次收受贿赂，共计收受现金、购物卡等合计价值人民币25万元。该消息被公开后，在新能源汽车行业引起轩然大波，因项某所收受贿赂来自国内15家车企的工作人员，包括奇瑞新能源、众泰新能源、上汽集团乘用车分公司、吉利汽车研究院、金龙联合汽车工业(苏州)、宇通客车等。11月18日，《中国经营报》记者向其中部分涉案企业进行求证。其中，宇通客车、金龙汽车方面均表示不太清楚此事；吉利方面称，针对该事件内部正在审查处理。记者同时致电上海市新能源汽车数据中心，其工作人员表示对员工受贿事宜不了解，“稍后让相关负责人回电话”，但截至发稿，记者未收到回电。15家车企行贿25万元根据上海市嘉定区人民法院作出的刑事判决书(2019)沪0114刑初1015号，2016年7月至2018年6月，上海新能源汽车数据中心前管理人员项某在该中心任职期间，先后接受15家车企工作人员的行贿。其中，众泰新能源、吉利汽车研究院等进行过多次行贿，金额在0.2万~2万元不等；成都大运汽车行贿数目最高，总金额达3万元。最终，项某犯受贿罪、非国家工作人员受贿罪，被上海市嘉定区人民法院判处有期徒刑1年，并处罚金人民币10万元。记者了解到，项某原是国有独资公司上海国际汽车城(集团)有限公司的一名员工，从2016年7月开始，被委派至民办非企业上海新能源汽车数据中心工作。公开资料显示，上海市新能源汽车数据中心于2014年完成注册，是上海市唯一的新能源汽车及其充电基础设施公共数据采集与分析机构，主要采集上海全市新能源汽车和充电配套基础设施公共数据，开展消费者驾驶行为与充电行为的研究，为全市新能源汽车示范推广、政策制定与评估以及充电基础设施网络规划提供咨询服务与决策依据。作为一家“民间非营利组织”，上海市新能源汽车数据中心也是该市新能源汽车审批备案的重要“把关人”。2013年，上海市发改委曾发文，明确凡享受上海地方基础设施补贴的单位，其数据均需要传送至该数据中心。记者从数据中心官网了解到，上海新能源汽车数据接入流程的第一步就是“联系数据接入对接负责人”，而项某先后担任该中心数据中心综合部主管、数据质量监测总监、车企管理部副经理等职务。第二步是向数据中心提交车企和车型信息，签署数据接入协议并搭建数据采集平台，数据接入100辆车并运行1个月后，车企提交通过数据接入申请，数据中心再给出数据质量检测报告。最后获得该中心出具的《上海市新能源汽车公共数据采集与检测报告》，办补贴与备案管理系统的车型才能审批通过。值得一提的是，陷入此次受贿丑闻的数据中心官网相关数据只更新至2019年2月，接入车辆约24.8万辆，接入企业117家，接入车型数则停留在702款。新能源汽车行业乱象丛生事实上，这已经不是新能源汽车行业第一次曝出如此丑闻。作为国家大力发展的新兴产业，新能源汽车行业发展之初就颇受关注，也导致了一些“钻空子”行为出现。记者注意到，早在2016年，国家有关部门就开始对新能源汽车行业一些不法行为进行调查整顿。2016年12月20日，工信部对苏州金龙等4家企业作出行政处罚，2017年2月4日，工信部在其官方网站上又公布了对金华青年汽车制造有限公司、上汽唐山客车有限公司、重庆力帆乘用车有限公司、郑州日产汽车有限公司、上海申沃客车有限公司、南京特种汽车制配厂有限公司等7家车企的行政处罚书，处罚原因均为“骗补”。随着一系列类似行为的出现，新能源汽车相关监管措施逐步趋严，补贴政策也进行了重大调整。今年3月，新的国家新能源汽车补贴政策开始实施，3个月的过渡期结束后，除了新能源公交车和燃料电池汽车，地方政府给予的购置补贴全面取消，国家层面的补贴整体降低了约50%。同时，国家对动力电池能量密度、汽车百公里耗电量等指标也有了更高的要求。在此背景下，新能源汽车行业迎来重大挑战，红利趋弱。根据中汽协11月11日发布的2019年10月汽车行业产销数据，10月份，我国新能源汽车销量为7.5万辆，环比下降5.9%，同比下降45.6%，远高于我国车市4%的整体降幅。而且这已经是新能源汽车销量连续第四个月同比下滑。","情感倾向是消极的。"
"2019-11-05 08:55:55","宇通客车：当月销量低于预期 后续环比有望改善","中信证券指出，短期看，公司在行业销量下行以及新能源汽车补贴退坡背景下，依然实现了经营逆势增长，充分体现了公司作为客车行业龙头的竞争力。中长期看，公司技术和制造能力全球领先，产品趋向高端化、智能化，有望受益于行业格局优化和海外出口市场拓展，维持“买入”评级。","以上文本情感是积极的。"
"2019-11-04 18:21:19","宇通客车：1—10月汽车销售同比上升1.87%","宇通客车(600066)11月4日晚间发布2019年10月份产销数据快报。快报显示，10月份，公司生产汽车3028辆，同比下降48.49%；销售汽车2904辆，同比下降37.91%。1—10月份，生产汽车44054辆，同比下降7.84%；销售汽车45044辆，同比上升1.87%。","该文本情感是中性的。"
"2019-10-31 21:17:14","宇通客车：销量拉动收入增长 海外市场未来可期","广证恒生指出，销量拉动收入增长，补贴退坡毛利承压，持续降本净利率企稳回升。研发费用维持高投入，保理加速国补应收款回流。大中型客型结构调整，高端产品呈现新进展，海外市场未来可期。预计19/20年的净利润将分别为23.58、26.56亿元，19/20年EPS分别为1.07、1.20元，当前股价对应市盈率分别是13倍、11倍PE。我们维持给予公司“强烈推荐”评级，给与目标价17元，相当于20年14倍PE。","该文本情感是积极的。"
"2019-10-29 21:50:16","郑州宇通客车股份有限公司2019年第三季度报告正文","公司代码：600066 公司简称：宇通客车一、重要提示1.1 公司董事会、监事会及董事、监事、高级管理人员保证季度报告内容的真实、准确、完整，不存在虚假记载、误导性陈述或者重大遗漏，并承担个别和连带的法律责任。1.2 公司全体董事出席董事会审议季度报告。1.3 公司负责人汤玉祥、主管会计工作负责人杨波及会计机构负责人(会计主管人员)杨波保证季度报告中财务报表的真实、准确、完整。1.4 本公司第三季度报告未经审计。二、公司主要财务数据和股东变化2.1 主要财务数据单位：元币种：人民币非经常性损益项目和金额√适用 不适用单位：元币种：人民币2.2 截止报告期末的股东总数、前十名股东、前十名流通股东(或无限售条件股东)持股情况表单位：股2.3 截止报告期末的优先股股东总数、前十名优先股股东、前十名优先股无限售条件股东持股情况表适用 √不适用","情感倾向是中性。"
