"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-20 11:18:50","南京银行理财子公司获批筹建 系城商行第4家","又一家银行理财子公司赶在2019年末获批筹建。12月19日，南京银行(601009.SH)发布公告称，该行理财子公司获批筹建。据了解，南京银行理财子公司“南银理财”注册资本20亿元，注册地为江苏南京。南银理财也是江苏省首家理财子公司。公告显示，近日，南京银行股份有限公司(以下简称“公司”)收到《中国银保监会关于筹建南银理财有限责任公司的批复》(银保监复﹝2019﹞1112号)。根据该批复，公司获准筹建南银理财有限责任公司。筹建工作完成后，公司将按照有关规定和程序向中国银行保险监督管理委员会江苏监管局提出开业申请。南京银行理财子公司是继杭州银行、宁波银行、徽商银行之后获批筹建的第四家城商行理财子公司。对于注册地为何选择南京而非距离较近的全国金融中心上海，一位南京金融从业人士向澎湃新闻分析称，一方面可能是当地政府的优惠和挽留政策，另一方面南京银行旗下鑫元基金就在上海，南京银行理财子公司或许想要进行差异化竞争。江苏省内经济发达，居民理财需求旺盛，作为省会城市，南京叠加长三角唯一特大城市中心城市及长三角一体化等多重政策利好，未来理财业务发展有很大的想象空间。南京银行曾在2018年6月公告，董事会已通过设立资管子公司的议案。当时的公告显示，根据资管业务内外部环境变化，为促进全行资管业务健康发展，进一步完善资管业务的主体地位，南京银行拟发起设立资产管理公司，持股比例100%，注册资本不少于人民币20亿元。南京银行也在公告中表示，本投资是该行为满足监管机构的最新要求，促进资管业务健康发展的重要举措，将强化该行资管领域风险管控和风险隔离，实现“受人之托、代客理财”的服务宗旨。此外，设立资产管理公司符合国内外银行业发展趋势，有助于提升公司资产管理业务的市场竞争力，有利于提升对公司客户的综合金融服务水平，增强公司服务实体经济、价值创造和整体抗风险能力。2018年年报显示，截至报告期末，南京银行资产管理总规模为2913.53亿元，其中净值型理财产品增长超过350亿元，净值型产品在非保本理财中的比重上升超10个百分点。2018年，南京银行完成理财系统升级，增加净值类产品供应，发行“悦享”“致远”“行稳”系列净值型理财产品46期，共计646亿元，日日、管理计划系列类净值产品593亿元，持续推动全行理财产品的净值化转型。","积极。"
"2019-12-20 09:47:45","南京银行获批筹建理财子公司","第四家城商行理财子公司获批筹建。12月19日，南京银行发布公告称，已获准筹建南银理财有限责任公司。筹建工作完成后，将按照有关规定和程序向中国银保监会江苏监管局提出开业申请。此前，南京银行2018年6月公告称，董事会已通过设立资管子公司的议案。拟发起设立资产管理公司，持股比例100%，注册资本不少于人民币20亿元。同日，兴业银行全资理财子公司兴银理财有限责任公司在福州开业。兴银理财是第九家正式开业运营的银行理财子公司，也是第三家开业运营的股份行理财子公司。截至目前，据不完全统计，已有33家银行申请建立理财子公司，其中包含6家国有大行，9家股份制银行、16家城商行以及2家农商行。随着兴业银行理财子公司兴银理财19日开业，目前已开业的理财子公司增至9家，已开业的理财子公司包括建信理财、工银理财、交银理财、中银理财、农银理财、中邮理财、光大理财、招银理财和兴银理财。","该文本情感是积极的。"
"2019-12-19 23:19:03","南京银行：南银理财获准筹建","12月19日，南京银行发布《关于南银理财有限责任公司获准筹建的公告》。公告显示，近日，南京银行股份有限公司(以下简称“公司”)收到《中国银保监会关于筹建南银理财有限责任公司的批复》(银保监复〔2019〕1112号)。根据该批复，公司获准筹建南银理财有限责任公司。筹建工作完成后，公司将按照有关规定和程序向中国银行保险监督管理委员会江苏监管局提出开业申请。南京银行2019年半年报披露，资管新规颁布后，公司严格按照各项监管规定要求开展理财业务，2019年上半年，理财业务稳健发展，理财产品采取有保有压策略，重点推动净值型产品，发行“行稳”“致远”“安稳”等多款产品系列，净值类产品规模实现明显增长，资管新规的净值型产品占比较去年年末提升超过十个百分点。2019年上半年，公司理财业务规模合计2,803亿元，小幅下降3.78%。公司资产管理业务始终坚持服务普惠金融原则，主动优化各渠道结构，支持公司大零售战略，零售渠道占比持续提升。截至2019年6月末，公司理财产品中，零售渠道规模占比达到87.40%，较上年末占比提升1.5个百分点。截至2019年6月末，公司零售金融资产中，本公司理财产品规模占比接近60%。此前，宁波银行、杭州银行、徽商银行等三家城商行理财子公司获准筹建。今日，即12月19日，兴业银行全资理财子公司兴银理财有限责任公司(简称“兴银理财”)在福州开业，成为第三家开业运营的股份制银行理财子公司。","情感倾向是积极。"
"2019-12-19 20:35:55","理财子公司正式获批筹建 南京银行转型再获有力抓手","12月19日晚间，南京银行发布公告称，近日收到《中国银保监会关于筹建南银理财有限责任公司的批复》(银保监复【2019】1112号)，获批筹建南银理财有限责任公司。这是全国第14家获批筹建的银行系理财子公司，第4家拿到筹建批文的城商行理财子公司，也是江苏省第1家获批筹建的银行系理财子公司。南京银行相关负责人表示，筹建工作完成后，将按照有关规定和程序向监管部门提出开业申请。依托资管业务优势，丰富产品体系2018年6月，南京银行发布公告称，拟全资发起设立资产管理公司，注册资本不少于20亿元。此后按照监管要求，该行对拟设立的公司名称进行调整，将原资产管理有限公司名称变更为“南银理财有限责任公司”。据了解，作为国内最早开办理财业务的商业银行之一，南京银行资管业务长期处于城商行乃至整个市场的第一梯队。近年来，该行严格按照监管要求，推出“致远”“行稳”“稳盈”等多个符合资管新规的净值型产品系列，形成了覆盖公募和私募品种、开放式和封闭式类型、长短期限的产品体系。其中，“行稳”系列多只产品兑付年化收益率在7%以上，与市场其他机构同类产品相比，处于较高水平。截至今年9月末，南京银行净值类产品在资管新规出台后增长近800亿元，占存量非保本理财的约50%，净值型转型取得显著成效。协同母行资源优势，推动转型发展南银理财的获批筹建，标志着南京银行理财业务向资产管理公司转型迈出重要一步，将为南京银行战略转型的推进提供强有力的支撑。一方面，银行系理财子公司最大的竞争优势在于母行资源协同。南京银行相关负责人表示，南银理财将依托母行在资管领域的丰富经验和强大渠道优势，与南京银行其他子公司差异化定位，协同分工，优势互补，着力构建以零售客户为基础、机构客户为补充的客户结构。南银理财将充分依托母行渠道和客户优势，坚持创新发展，致力打造客户信赖、价值卓越的资产管理公司，协助推动母行大零售战略转型。另一方面，基于理财业务多样化的金融服务优势，南京银行积极推动公司业务板块“1+3”行动计划，为战略性新兴产业注入新动能，为实体企业拓宽融资渠道，为普惠金融、民生工程贡献力量。统计显示，南京银行理财业务已为超过1000家企业提供投融资服务，今年以来标准化债券投资占投资总量的70%左右。借力科技赋能优势，争当国内一流在南京银行科技强行战略部署下，南银理财将启动金融科技开发规划，加大科技投入，实现金融科技的全面赋能。通过重塑业务流程、拓展创新应用、锻造智能场景，打造集客户服务、产品管理、投资管理、风险管理于一体的智能化资管业务平台。","情感倾向是积极。"
"2019-12-19 20:26:48","南京银行理财子公司获准筹建 目前已有14家获批","12月19日，南京银行(601009.SH)迎来两大重磅事件——获准在全国银行间债券市场公开发行不超过145亿元二级资本债券；理财子公司“南银理财”获准筹建，这也是继杭州银行、宁波银行、徽商银行之后第四家获批的城商行理财子公司。银行理财子加速筹建据第一财经记者了解，南银理财的筹建工作已经历了很长一个阶段，19日终于公告获准筹建。记者也了解到，南银理财的注册资本金为20亿元。目前南京银行资管部和未来的南银理财究竟如何进行人员划分、新人员招聘、薪酬体系的构建等仍在进行之中，距离正式开业预计仍有一段时间，整体策略仍将以“固收+”为主。南京银行相关负责人士对记者表示，银行系理财子公司最大的竞争优势在于母行资源协同，南银理财将依托母行在资管领域的经验和渠道优势，与南京银行其他子公司差异化定位，协同分工。未来，净值型产品也是专攻方向。截至今年9月末，南京银行净值类产品在资管新规出台后增长近800亿元，占存量非保本理财的约50%。而同在12月19日，兴业银行全资理财子公司兴银理财在兴业银行总行所在地福州开业，成为第三家开业运营的股份制银行理财子公司，主要从事发行公募理财产品、私募理财产品和理财顾问、咨询等资产管理相关业务。截至目前，公告设立银行系理财子公司的银行已超过30家，有14家银行理财子公司获批筹建，其中，六大行以及招行、兴业银行、光大银行的理财子公司均已开业。近期，业内关于“资管新规延期”的讨论升温，尽管监管层表示“不属实”，但也并没有进一步明确的说法，而据第一财经记者了解，业内对于过渡期满后的转型焦虑始终难消，不论延期与否，加速转型已是“开弓没有回头箭”。在资管新规下，银行理财是位于风口浪尖、最具代表性的转型领域。根据近期对多位银行系理财子公司投资经理和业务人士的采访，第一财经记者发现，业内对于2020年过渡期后的发展不乏忧虑，净值化管理能力仍待提高、净值化管理后理财规模大概率收缩、非标资产难做大规模、优质资产稀缺等问题都是主要的担忧。根据记者了解，未来银行系理财子公司预计在固收投资方面将做到自主直投，而权益类投资多采取委外模式，FOF(基金中的基金)/MOM(管理人中的管理人)方式仍将为主流。加速发债补资本在南京银行获准发行不超过145亿二级资本债的同时，第一财经记者也获悉，同日该行已宣布发行50亿元二级资本债，发行期限：5+5年，信用评级：AAA/AAA(中诚信)，利率区间为4.0%~4.5%。目前的时间安排为12月26日簿记、12月30日缴款。此前，该行已就债券的后续发行进行了多地路演。","情感倾向是积极。"
"2019-12-19 17:24:59","南京银行获准发行二级资本债券","12月19日，南京银行发布公告称，南京银行股份有限公司已收到《中国银保监会江苏监管局关于南京银行发行二级资本债券的批复》和《中国人民银行准予行政许可决定书》，该公司获准在全国银行间债券市场公开发行不超过145亿元人民币二级资本债券。南京银行表示，将按照《全国银行间债券市场金融债券发行管理办法》和《全国银行间债券市场金融债券发行管理操作规程》等相关规定，做好此次债券发行管理及信息披露工作。此次二级资本债券发行结束后，将按照相关监管规定在全国银行间债券市场交易流通。","该文本情感是中性的。"
"2019-12-19 17:24:14","南京银行：南银理财获批筹建","12月19日，南京银行发布公告称，近日，南京银行股份有限公司收到《中国银保监会关于筹建南银理财有限责任公司的批复》。根据该批复，该公司获准筹建南银理财有限责任公司。筹建工作完成后，该公司将按照有关规定和程序向银保监会江苏监管局提出开业申请。","情感倾向是中性。"
"2019-12-19 16:58:38","南京银行理财子公司获批筹建","南京银行19日盘后在上交所发布公告称，近日收到《中国银保监会关于筹建南银理财有限责任公司的批复》。根据该批复，南京银行获准筹建南银理财有限责任公司。筹建工作完成后，南京银行将按照有关规定和程序向中国银保监会江苏监管局提出开业申请。","所属情感是积极。"
"2019-12-19 16:23:59","南京银行：南银理财有限责任公司获准筹建","南京银行(601009)12月19日晚公告，近日，公司收到《中国银保监会关于筹建南银理财有限责任公司的批复》。根据该批复，公司获准筹建南银理财有限责任公司。筹建工作完成后，公司将按照有关规定和程序向中国银行保险监督管理委员会江苏监管局提出开业申请。","以上文本情感是中性的。"
"2019-12-19 16:10:08","南京银行：获准发行不超145亿元二级资本债券","南京银行(601009)12月19日晚公告，公司已收到《中国银保监会江苏监管局关于南京银行发行二级资本债券的批复》和《中国人民银行准予行政许可决定书》，公司获准在全国银行间债券市场公开发行不超过145亿元人民币二级资本债券。","该文本情感是中性的。"
