"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-20 18:32:57","缇丽莎尔品牌方“柏妍时尚”被武汉中院认定“不排除有涉嫌传销的可能性” 涉嫌犯罪线索已移送公安机关","昨日，中国裁判文书网披露了一则武汉市中级人民法院的二审民事裁定书。裁定书显示，武汉市柏妍时尚贸易有限公司(以下简称：柏妍时尚公司)在经营“缇丽莎尔”品牌时，“不排除有涉嫌传销的可能性”，由于该案“涉及的各层级参加人员较多，社会影响面较大，需要通过刑事侦查程序查明”，经办该案的一审法院湖北省武汉东湖新技术开发区法院，已将“涉嫌犯罪的线索、材料移送公安机关”。经济纠纷因“涉嫌传销”中止审理犯罪线索移交公安机关据2019年9月16日发布的该案一审民事裁定书显示，经法院查明，柏妍公司于2017年7月12日成立，于2018年3月28日经武汉市武昌区行政审批局核准。柏妍公司成立后，通过运营“小缇之家”微信公众号(现已被关闭)，以推销食品、化妆品等商品为名，要求参加者以购买商品的方式获得加入资格，按照一定顺序组成层级，以发展人员的数量和购买商品的金额作为计酬或者返利依据，引诱参加者继续发展他人参加，并且集中培训参加人员，以同样的方式发展下线人员。一审法院认为，根据查明的事实，柏妍公司可能通过上述经营模式进行传销活动，扰乱经济社会秩序，造成本案纠纷后，相关款项去向不明，被告柏妍公司及相关人员的行为可能涉嫌犯罪，且公安机关已经受理了原告的报案。《最高人民法院关于在审理经济纠纷案件中涉及经济犯罪嫌疑若干问题的规定》第十一条规定：“人民法院作为经济纠纷受理的案件，经审理认为不属经济纠纷案件而有经济犯罪嫌疑的，应当裁定驳回起诉，将有关材料移送公安机关或检察机关。”因此本案件涉及的各层级参加人员较多，社会影响面较大，需要通过刑事侦查程序查明。依照上述规定，二审法院裁定驳回起诉，并将涉嫌犯罪的线索、材料移送公安机关。多次变换“马甲”经营的缇丽莎尔一位不愿透露姓名的业内人士透露，缇丽莎尔品牌已经问世多年，期间运作的“东家”也换了几回，但无论是做传统的销售，还是创新搞微商销售，始终摆脱不了涉嫌传销的灰色漩涡。公开资料显示，缇丽莎尔品牌最初成立于2013年9月25日，由武汉缇丽莎尔时尚商贸有限公司运营。该公司法定代表人谭志满，注册资本1000万元，股东谭丽莉、沈祉含分别认缴出资500万元，但目前该企业已经被注销。武汉缇丽莎尔时尚商贸有限公司已注销图片来源：天眼查据了解，当前运作该品牌的公司主体是武汉市柏妍时尚贸易有限公司，即缇丽莎尔换了一个“马甲”，继续开展微商事业。天眼查显示，该公司成立于2017年7月12日，法定代表人黄志辉。注册资本500万元，实缴资本314万元，监事黄桂霞认缴出资200万元，占股40%，股东黄志辉认缴出资300万元，占股60%。中国网财经记者注意到，柏妍时尚公司与缇丽莎尔公司有着相同的邮箱、联系电话，地址也非常临近，同时，柏妍时尚公司的网站备案，使用的还是缇丽莎尔的英文国际顶级域名teelishar.com。","情感倾向是消极的。"
"2019-11-06 05:21:56","北京同仁堂股份有限公司公告（系列）","证券代码：600085 证券简称：同仁堂公告编号：临2019-032北京同仁堂股份有限公司第八届董事会第十次会议决议公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。北京同仁堂股份有限公司第八届董事会第十次会议，于2019年10月25日以电子邮件、传真及专人送达方式向全体董事发出通知，于11月5日在公司会议室召开。会议应到董事12人，实到12人。公司全体监事及高级管理人员列席了本次会议。会议的召集和召开符合《公司法》及《公司章程》的有关规定。会议由董事长高振坤先生主持，经与会董事审议讨论，以举手表决方式通过了《关于控股股东向本公司及下属子公司委托贷款暨关联交易的议案》：该事项属于关联交易，经公司全体独立董事及董事会审计委员会事前审核通过，董事会会议审议时四名关联董事高振坤先生、藏怡女士、刘柏钢先生和满杰女士回避表决，全体非关联董事审核同意，并由独立董事发表了一致同意的独立意见，认为上述关联交易内容公允，不存在损害公司及股东利益的情形。同意8票(四名关联董事回避表决) 反对0票弃权0票(详见公司于2019年11月6日披露的《北京同仁堂股份有限公司关于控股股东对本公司及下属公司委托贷款暨关联交易的公告》。)特此公告。北京同仁堂股份有限公司董事会二零一九年十一月六日证券代码：600085 证券简称：同仁堂公告编号：临2019-033北京同仁堂股份有限公司","情感倾向是中性。"
"2019-11-05 01:19:09","同仁堂股份 坚守每一道传统制药技艺","在中药生产和制作早已进入工业化的今天，同仁堂始终秉承“配方独特选料上乘工艺精湛疗效显著”16字方针，老一辈技师通过设立工作室，在药材鉴别、处理、生产等环节，手把手将所掌握的技艺、经验传授给徒弟，守护着中药制作的每一道工序。手工制丸与机械化生产并存作为中药中的知名品种，安宫牛黄丸自古就有“救急症于即时，挽垂危于顷刻”的美称，更是同仁堂的拳头产品。在同仁堂股份，有个“安牛班”，专门负责安宫牛黄丸的生产。这个“安牛班”是北京市郭凤华安宫牛黄丸传统制作技艺首席技师工作室的别称，主要负责安宫牛黄丸生产过程中的研配、合坨、制丸、内包、蘸蜡、打戳等环节，郭凤华就是这个班的带头人。自1988年1月3日郭凤华参加工作开始，就接触中药的生产工作。那时，安宫牛黄丸完全由手工操作完成。1990年以后，随着市场需求量的不断增加，手工制丸开始与机械制丸相结合，但研配、合坨等环节仍然保留了手工操作。2005年1月20日至今，郭凤华所在的班组开始专门以手工制丸的方式生产安宫牛黄丸。“保留手工操作有一定的必要性。”郭凤华介绍，以内包环节为例，人工进行裹金操作，比机械操作效果的亮度更高，均匀度也更好，这是机械操作无法替代的。手工制丸是同仁堂的传统，保留传统制作技艺并进行传承也是工作室设立的初衷。让郭凤华感到欣慰的是，安牛班学员都还很年轻，平均年龄在24岁左右，郭凤华也希望自己带出的徒弟们，能够将这一传统制药技艺一直传承下去。传统技艺传承覆盖中药材鉴别和炮制等环节在同仁堂股份，传统制药工艺的传承贯穿了中药生产的全部环节。“药材好，药才好”是中药行业的共识，如何从产地不同、质量各异的药材中将好药材“挑”出来，考验的就是药材鉴别师的能力。被评为北京老字号优秀传承人的刘天良就是同仁堂股份的药材把关人。按照同仁堂股份的生产流程，药材通过鉴别人员把关后才能进入理化检测。“如果外观都不合格，性状不符合标准，我们也不会再进行理化检测。”刘天良和他的徒弟们所负责的，就是为进厂的中药材把第一道关，即通过性状对中药材进行鉴别。近几年来，刘天良经常带着徒弟们奔走于全国各地，为的就是能够多看看道地药材，“只有见过了，才能有的放矢。”","情感倾向是积极。"
"2019-09-19 10:33:43","同仁堂集团旗下高端健康产品品牌“总统”获2019 Pentawards大奖","日前，同仁堂集团旗下高端健康产品品牌“总统”获2019年Pentawards奢侈品类大奖，该奖素有包装设计界的奥斯卡奖之称，颁奖典礼已于9月12日在英国举行，这也是同仁堂集团乃至中国医疗健康类品牌首次在Pentawards上获奖。总统品牌为同仁堂集团旗下的高端健康产品品牌，涵盖滋补养生、古法新方、高端蜂花源等系列产品，原材料皆采用名贵中药材及相关配料，其插画设计由国际邮票雕刻大师、插画家马丁莫克绘制，通过细致入微、引人入胜的版画风格，将故宫宫殿元素融入包装设计，彰显了宫廷御药的高端质感，获得了国内外包装设计行业人士的高度赞扬。据了解，Pentawards是全球最富盛名的包装设计大赛，创立于2007年，参赛项目分为饮料、食品、个人用品、奢侈品、其它等五大类别，来自世界各地顶尖的包装设计作品每年在此一决高下。在总统品牌获得Pentawards大奖的同时，同仁堂集团旗下的另一健康产品品牌——“悦活力”也获得了英国知名奖项Drum Awards金奖，并正在同步申报国际权威包装奖项国际D&AD奖。","情感倾向是积极。"
"2019-07-19 18:46:09","同仁堂：子公司三条生产线获药品GMP证书","同仁堂(600085)7月19日晚间公告，子公司同仁堂科技所属制药厂收到北京市药监局颁发的《药品GMP证书》，涉及中药前处理生产线(大兴生物医药产业基地)、中药前处理生产线(大兴区青云店)、蜜丸生产线。此次GMP证书的获得，有利于其加快工业布局调整、完善产业链条、解决产能瓶颈。","情感倾向是积极。"
"2019-03-26 14:59:43","同仁堂：业绩增长符合预期 长期看好公司前景","同仁堂2018年营业收入、归母净利润、扣非净利润分别约为142亿元、11.3亿元、10亿元，同比增速分别约为6.2%、11.5%、0.2%；2018Q4营业收入、归母净利润、扣非净利润分别约为37.3亿元、2.9亿元、1.6亿元，同比增速分别约为3.9%、43.7%、-13.2%。西南证券指出，业绩增长符合预期，成本及费用控制较好。品牌中药龙头企业，长期看好公司发展。预计2019-2021年每股收益为0.92元、1.01元、1.11元，对应PE分别为32倍、29倍、26倍。公司产品储备丰富，海外业务拓展顺利，存在国企改革、提价等潜在的股价催化剂，维持“增持”评级。","情感倾向是积极。"
"2019-03-26 04:53:27","蜂蜜门后同仁堂首披财报 称将加强内控发力护品牌","3月25日晚间，百年老店同仁堂披露2018年年度报告，这是同仁堂在出现“过期蜂蜜”丑闻后首次披露财报。公告显示，2018年，同仁堂实现营业收入142.09亿元，同比增加6.23%；实现归属于上市公司股东的净利润11.34亿元，同比增加11.49%。2018年，线上营销成为同仁堂业绩增长的一个重要推动力，天猫、京东等主流电商助力同仁堂实现线上销售额接近翻番式增长。公告显示，公司持续探索多维度营销模式，通过总结前期试点经验，逐步扩充线上销售品种数量，五子衍宗丸、锁阳固精丸、如意金黄散、人参鹿茸丸等品种借助天猫、京东等电商平台直达终端消费群体，通过在线上维护价格、搭建宣传页面、择机促销推广，总体较好的完成年度预定目标，线上销售额较同期接近翻番。值得一提的是，年报中，同仁堂还就子公司被罚一事作出回复称，“对报告期内发生的子公司受到行政处罚事项引以为戒，将通过自纠自查及专项整治，加大内控体系建设，全面排查风险隐患，加强对各级子公司、合作企业的监管及全方位管控，强化规范执行力度，切实提升质量管理水平，并将提高质量护品牌”。记者查阅同仁堂此次披露的年报了解到，上述所称子公司受到行政处罚事项，即为同仁堂蜂业因涉及过期蜂蜜被罚一事。同仁堂方面同时强调，同仁堂商业也以持续提升终端质量为抓手，完善内控、强化管理，将扎实推进终端网络建设，发挥区域化连锁优势，提升门店运行质量。值得一提的是，据《证券日报》记者查阅同仁堂披露的2001年至2017年年报注意到，2001年至今，同仁堂方面首次在年报中提及“终端质量”。中国食品产业分析师朱丹蓬表示，终端质量分为对内和对外，对内至包括产品组合以及食品安全的把控，对外则涉及门店选址的选址、盈利情况等。“对于同仁堂而言，随着商业租金的提高，同仁堂终端所面临的挑战会越来越大。”朱丹蓬如是说。朱丹蓬同时对《证券日报》记者指出：“同仁堂现在急需解决几方面问题：首先从中长期战略来看，同仁堂方面需解决公司品类的多元化该如何定位的问题；同时，质量内控的完善及夯实亦为同仁堂急需解决的难题；此外，在终端管理方面，如何提升门店销量以及整体利润同样为同仁堂在运营过程中必须解决的难题。”","情感倾向是积极。"
"2019-03-25 21:27:22","同仁堂去年营收增速放缓 年报多处复盘“蜂蜜门”","3月25日下午，同仁堂(600085，SH)披露了公司2018年年度报告。在经历了“过期蜂蜜门”“旗下药店医保门”之后，同仁堂2018年实现营收142.09亿元，较上年度133.76亿元的营收，同比增长6.23%。公司同期实现归属于上市公司股东的净利润为11.34亿元，较上年度10.17亿元的数据，同比增长11.49%。《每日经济新闻》记者注意到，同仁堂2018年营收同比增速较2017年的10.63%有所下降，但归属于上市公司股东的净利润同比增速，则比2017年9.02%的数值有提高。2018年对于同仁堂来说是多事之秋。在占到公司营收53.2%、全年营收75.60亿元的医药商业板块中，同仁堂体系内两家药店因药品管理混乱，部分中药饮片购销存不一致等问题，被北京市医保中心解除医保协议。这些情况的出现，是基于同仁堂零售药店的高速扩张，截至2018年报告期末，同仁堂体系内已有808家零售门店，年内增长了112家。但去年对同仁堂品牌形象打击最大的，恐怕还是“过期蜂蜜”风波。去年12月，同仁堂子公司同仁堂蜂业部分经营管理人员在代工厂盐城金蜂进行生产时，存在用回收蜂蜜作为原料生产蜂蜜、标注虚假生产日期的行为。同仁堂因此受到处罚，被其蜂蜜代工厂所在地盐城市滨海县市场监管局被处以罚款1408.83万元，被北京大兴食药局没收违法所得11.17万元，同仁堂蜂业的食品经营许可证被北京大兴食药局吊销。停产后的同仁堂蜂业，对于同仁堂来说已是低效资产。公司曾在公告中表示，其控股股东中国北京同仁堂(集团)有限责任公司(以下简称同仁堂集团)已提议，由其受让同仁堂所持同仁堂蜂业股权。但目前尚未有进一步方案披露。《每日经济新闻》记者注意到，同仁堂蜂业所受一系列事件影响，共减少了同仁堂5778.65万元归属于母公司净利润。公司总经理刘向光及两位副总被免职，刘向光还因工作原因辞去了同仁堂董事职务。同仁堂集团党委副书记、总经理、同仁堂董事长高振坤，被北京市纪委市监委给予党内严重警告处分。","该文本情感是消极的。"
"2019-03-25 20:26:58","“蜂蜜门”致2018年净利减少5778万 同仁堂反思品牌和质量管理","中华老字号同仁堂(600085.SH)今日晚间发布了2018年财报，公司全年实现营业收入142.09亿元，同比增长6.23%；净利润11.34亿元，同比增长11.49%；经营性现金流19.28亿元，同比增长30.92%。同仁堂是中药行业的老字号，公司拥有包括安宫牛黄丸、同仁牛黄清心丸、同仁大活络丸、六味地黄丸等在内的十大主打产品，是传统中成药年产量最大的现代中药产业集团。对于业绩的增长，年报中称公司精心运作主力品种、发展品种、潜力品种、药酒系列四大品种群，细分区域制定相应策略，不断优化经销商渠道管理模式、线上线下共同探索，扩充线上销售品种数量，五子衍宗丸、锁阳固精丸、如意金黄散、人参鹿茸丸等品种借助天猫、京东等电商平台直达终端消费群体。此外，公司下属同仁堂商业在以医促药、以药助医、医药结合上下功夫，围绕义诊、用药指导、中医药文化普及，策划主题营销活动提升消费体验。截至报告期末，同仁堂商业公司实现收入增长11.74%，净利润增长7.9%，自有零售药店达到808 家。值得注意的是，年报亦对上一次引发舆论关注的“蜂蜜门”事件有所回应。去年12月，江苏广电城市频道“南京零距离”节目曝光了同仁堂旗下控股子公司——北京同仁堂蜂业有限公司(下称“同仁堂蜂业”)委托生产企业盐城金蜂食品科技有限公司回收过期蜂蜜的违规行为。同仁堂蜂业系同仁堂投资的下属子公司，持股比例为51.29%。今年2月，同仁堂曾发布公告称，公司违反了《食品安全法》有关规定，被处以罚款人民币1408.82万元。根据上述处理，预计将减少同仁堂2018 年度营业收入约 1456.29 万元，减少利润总额约1.13亿元，减少归属于母公司净利润约5778.65万元。跟早前预估的一致，同仁堂在年报中称，公司考虑未来业务调整及相关资产处置，因销售退回、召回及停售瓶装蜜预提的费用、预提的跌价准备、上述处罚及预提补偿，减少公司2018年归属于母公司净利润5778.65万元。对于“蜂蜜事件”，同仁堂表示：“对于同仁堂蜂业在报告期内出现的问题，公司举一反三、引以为戒，已按照同仁堂集团的统一部署，将新的一年定位为‘质量提升年’，开展全系统的质量大排查和专项整治工作，切实提升管理，加强管控。公司深刻吸取本次事件带来的教训，将加倍严格对待品牌管理和质量管理。”对于品牌及子公司管理情况，同仁堂亦称：“公司品牌管理部门按照同仁堂集团对商标使用管理要求，继续规范商标使用、严控商标授权，协助营销团队对新设药品专柜进行核查与验收，并加大对专柜的巡查力度；公司坚持运用法律手段严厉打击各类制假、售假等违法行为，共处理假冒产品案件6起，有效维护公司合法权益。”记者还注意到，2018年同仁堂用于研发投入的金额为2.34亿元。具体来说，推进贞芪益肾颗粒Ⅳ期临床研究工作，明确产品广泛使用条件下安全性和临床有效性，为临床安全、合理用药提供循证医学数据支持；结合品种特点，对同仁乌鸡白凤丸、参茸丸开展药效、机理、临床研究，为拓展产品临床适用范围、且下一步确证药物综合治疗作用等汇总技术资料；此外，完成安宫牛黄丸从药材-中间体-成品的系列内控标准、药材炮制标准操作规范、质量等级标准，制剂生产过程标准操作规范等在内的诸多标准建设。","该文本情感是中性的。"
"2019-03-25 17:50:03","同仁堂2018年净利润11.34亿元 同比增加11.49%","同仁堂今日晚间发布的2018年年报显示，2018年实现营收142.09亿元，同比增加6.23%；净利润11.34亿元，同比增加11.49%。公告显示，报告期内，同仁堂主要资产未发生重大变化。公司以募集资金投建的大兴生产基地部分达产，截至报告期末已完成190余个品规的转移注册。此外，下属子公司北京同仁堂国药有限公司报告期内继续保持稳健增长，已实现业务覆盖21个国家及地区，零售终端达81个。其中，同仁堂国药境外资产约27.82亿元(币种：人民币)，占总资产的比例为13.59%。同仁堂表示，“2018年，医药行业监管机构改革落地，多项政策出台持续深化医改，根据国家统计局发布的规模以上工业企业主要财务指标，医药制造业营业收入较2017年增长12.4%，利润总额较上年增长9.5%，增幅略有下降，但总体平稳。”","该文本情感是积极的。"
