"Date","Title","Content","qwen_lora2_情绪提取"
"2019-12-30 16:39:17","华能水电：捐赠“十三五”电力援藏资金1亿元","华能水电(600025)12月30日盘后公告，为积极响应国家“十三五”电力援藏工作要求，助力打赢脱贫攻坚战，切实履行中央企业社会责任，全力支持西藏自治区经济社会发展，公司拟以自有资金向西藏自治区人民政府捐赠“十三五”电力援藏资金人民币1亿元，用于西藏自治区可再生能源局域网建设等。12月30日，华能水电董事会审议通过了《关于公司捐赠“十三五”电力援藏资金的议案》。该议案无需提交华能水电股东大会审议。","情感倾向是积极。"
"2019-12-19 09:43:48","华能水电：终端供需转紧电价扬 调节水库枯期多供电","国金证券发布华能水电的研报指出，云南高耗能拉动用电增长，电力交易价格趋于稳定；广东外送电需求难以下降，预计未来市场化交易电价上升；公司是目前唯一拥有多年调节功能水库的上市水电公司，小湾和糯扎渡水电站有效平滑来水，2019年股息率有望接近4.8%。预测公司19~21年归母净利润分别为51/51/52亿元，P/E为15/15/15X，首次覆盖给予“增持”评级。","情感倾向是积极。"
"2019-12-12 20:08:47","华能水电：优质水电龙头 逆流而上","华泰证券指出，全国第二大水电企业，稳健水电龙头。公司坐拥云南水电优质资产，新增澜上机组推动2019年业绩增长，长期立足澜沧江装机潜力广阔，西电东送叠加云南省内需求稳定，助推稳健发展。预计2019-2021年公司归母净利润50.5/51.3/52.0亿元，对应EPS为0.28/0.28/0.29元，当前股价对应2019-2021年P/E15.3/15.1/14.9x。结合DCF对应每股权益价值4.99元，参考可比公司20年1.8倍平均P/B，给予公司20年1.7-1.9倍目标P/B，对应目标价4.66-5.21元，首次覆盖给予“增持”评级。","情感倾向是积极的。"
"2019-11-01 03:28:36","华能澜沧江水电股份有限公司2019年度第四期中期票据发行公告","证券代码：600025 证券简称：华能水电公告编号：2019-062本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。一、发行基本情况华能澜沧江水电股份有限公司(以下简称公司)已于近日完成了2019年度第四期中期票据(债券简称：19华能水电MTN004，债券代码：101901474)的发行。本次中期票据实际发行规模为人民币18亿元，期限为5+N年，单位面值为100元人民币，发行利率4.58%。本期中期票据由中国银行股份有限公司作为主承销商、中国工商银行股份有限公司作为联席主承销商，通过簿记建档、集中配售的方式在全国银行间债券市场公开发行。募集资金已于2019年10月30日全部到账，募集资金将用于偿还到期债务。本次中期票据发行的有关文件已在中国货币网和上海清算所网站公告，网址分别为www.chinamoney.com.cn和www.shclearing.com。二、审批程序履行情况公司2019年第二次临时股东大会于2019年9月10日审议通过《关于公司发行永续中票的议案》，会议同意公司向银行间市场申报发行不超过50亿元(含50亿元)永续中票，并提请自股东大会授权董事会及同意董事会转授权公司经理层在中国银行间市场交易商协会批准的注册额度有效期内，根据需要以及市场条件决定发行永续中票的具体条款，全权办理永续中票发行的相关事宜。特此公告。华能澜沧江水电股份有限公司董事会2019年11月1日","以上文本情感极性属于中性。"
"2019-10-30 05:06:32","华能澜沧江水电股份有限公司2019年第三季度报告正文","公司代码：600025 公司简称：华能水电一、重要提示1.1 公司董事会、监事会及董事、监事、高级管理人员保证季度报告内容的真实、准确、完整，不存在虚假记载、误导性陈述或者重大遗漏，并承担个别和连带的法律责任。1.2 公司全体董事出席董事会审议季度报告。1.3 公司负责人袁湘华、主管会计工作负责人邓炳超及会计机构负责人(会计主管人员)赵虎保证季度报告中财务报表的真实、准确、完整。1.4 本公司第三季度报告未经审计。二、公司主要财务数据和股东变化2.1主要财务数据单位：元币种：人民币非经常性损益项目和金额√适用 不适用单位：元币种：人民币2.2截止报告期末的股东总数、前十名股东、前十名流通股东(或无限售条件股东)持股情况表单位：股2.3截止报告期末的优先股股东总数、前十名优先股股东、前十名优先股无限售条件股东持股情况表适用 √不适用","情感倾向是中性。"
"2019-10-29 21:07:42","华能水电前三季度净利同比翻番 豪掷20亿元加码水电资源","10月29日，华能水电(600025.SH)发布了2019年第三季度业绩报告。公司前三季度共实现营收163.15亿元，同比增长44.21%；实现归母净利润48.65亿元，同比增长116.71%。华能水电表示，业绩大幅增长主要得益于本期发电量和电价同比增加，产能进一步扩大，以及西电东送比例扩大。同日，华能水电还发布了另一则公告：拟以现金19.98亿元收购紫石资本投资管理有限公司(以下简称紫石资本)持有的云南华电金沙江中游水电开发有限公司(以下简称金中公司)11%股权，提高公司在云南省水电资源的占有比例，进一步提升公司市场竞争力。营收净利实现双增长华能水电成立于2001年2月，是一家大型流域水电企业，以澜沧江流域为主体，采用“流域、滚动、梯级、综合”的集约化开发模式，最大化的配置流域资源。公司是培育云南水电支柱产业和实施“西电东送”、“云电外送”的核心企业和龙头企业，也是“藏电外送”的主要参与者。公告显示，今年前三季度，公司完成发电量818.76亿千瓦时，同比增加35.50%；上网电量813.17亿千瓦时，同比增加35.56%。其中，第三季度新投产的乌弄龙水电站4号机组(24.75万千瓦)，贡献发电量35.09亿千瓦时，贡献上网电量34.92亿千瓦时。对于业绩增长原因，公司解释称：“主要系本期发电量和电价同比增加，使得营业收入同比增加：一是澜沧江上游乌弄龙、里底、黄登和大华桥水电站新增机组已陆续投产，公司装机容量增加，产能进一步扩大。二是确保清洁能源市场消纳，西电东送电量同比大幅增加。”今年，华能水电澜沧江上游云南段机组5座水电站(苗尾、大华桥、里底、乌弄龙、黄登)均参与西电东送，受电地区为广东地区。据10月25日国家发改委发布《关于深化燃煤发电上网电价形成机制改革的指导意见》，意见指出，核电、燃气发电、跨省跨区送电价格形成机制(水电)等，参考燃煤发电标杆上网电价的，改为参考基准价。因为基准价按当地现行燃煤发电标杆上网电价确定，实际上其电价机制上并没有变化。这就意味着，电价改革方案落地，外送电价机制不变，价格稳定。对此，中泰证券研究指出，发改委最新文件明确未来落地端回推形成的结算电价保持稳定，随着澜上投产机组逐步满发，未来公司业绩将在小幅提升后保持稳健。预计2019年、2020年、2021年将分别实现归母净利润：57.26亿元、59.62亿元、59.01亿元。眼光独到收购优质标的","以上文本情感极性属于积极。"
"2019-10-29 19:59:56","华能澜沧江水电股份有限公司 关于第二届董事会第十一次会议决议公告","证券代码：600025 证券简称：华能水电公告编号：2019-058本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。华能澜沧江水电股份有限公司(以下简称公司)第二届董事会第十一次会议于2019年10月28日在昆明以通讯方式召开。会议通知已于2019年10月22日以书面方式发出。本次会议应出席董事15人，亲自出席和委托出席的董事15人。本次会议的召集、召开、表决程序符合《中华人民共和国公司法》和《公司章程》的有关规定。袁湘华董事长主持本次会议，会议审议并一致通过如下决议：一、审议通过《关于收购紫石资本投资管理有限公司持有的云南华电金沙江中游水电开发有限公司11%股权的议案》。董事会同意公司以现金方式收购紫石资本投资管理有限公司持有的云南华电金沙江中游水电开发有限公司11%股权，交易价款为人民币19.98亿元(不含直接相关税费)，并授权董事长袁湘华先生办理产权交易相关手续，签订法律文书。表决结果：同意15票，反对0票，弃权0票。二、审议通过《关于公司2019年第三季度报告的议案》。表决结果：同意15票，反对0票，弃权0票。特此公告。华能澜沧江水电股份有限公司董事会2019年10月29日","该文本情感是积极的。"
"2019-10-28 15:45:31","华能水电：前三季净利同比增116.71%","华能水电(600025)10月28日晚间发布三季报，公司2019年前三季度营业收入为163.15亿元，同比增长44.21%；净利为48.65亿元，同比增长116.71%；每股收益0.27元。净利增长主要原因一是澜沧江上游乌弄龙、里底、黄登和大华桥水电站新增机组陆续投产，公司装机容量增加；二是确保清洁能源市场消纳，西电东送电量同比大增。","该文本情感是积极的。"
"2019-10-10 16:22:34","华能水电：前三季度发电量同比增35.5%","华能水电(600025)10月10日晚间公告，截至9月30日，公司装机容量2318.38万千瓦。前三季度完成发电量818.76亿千瓦时，同比增加35.5%；上网电量813.17亿千瓦时，同比增加35.56%。","以上文本情感是中性的。"
"2019-09-25 10:09:31","华能水电：内生、外延双机遇实现未来盈利增长 目标价5.77元","中金发布华能水电的研报指出，云南第一大水电运营商，外送电占比提升增强资产回报水平。内生、外延双机遇实现未来盈利增长。1)内生：建设托巴电站(1.4GW)，我们预计在2025年投产；研究开发澜沧江上游西藏段开发获地方政府支持、东南亚投资方兴未艾。2)资产注入：华能集团唯一的水电资产整合平台，2017年上市三年内有望注入集团非上市水电资产如华能四川公司，其电价好于现有机组、盈利能力稳健，且负债较低、现金流充裕，我们认为一旦注入将进一步增厚公司现金流水平。此外，水电行业强现金特性突出，降息周期资产价值吸引力上升。首次覆盖华能水电公司给予跑赢行业评级，目标价5.77元，对应2019/20年22.2/21.5倍P/E和2.3/2.2倍P/B。","该文本情感是积极的。"
